idx,orig_idx,question,optionA,optionB,optionC,optionD,new_audio_path
120_silence_3,120,Which sound event occurs after brushing_teeth sound?,airplane,Dog,Car horn,Frog,order_audio_perturbations_only/120_silence_3.wav
120_silence_4,120,Which sound event occurs after brushing_teeth sound?,airplane,Dog,Car horn,Frog,order_audio_perturbations_only/120_silence_4.wav
120_volume_0,120,Which sound event occurs after brushing_teeth sound?,airplane,Dog,Car horn,Frog,order_audio_perturbations_only/120_volume_0.wav
120_volume_1,120,Which sound event occurs after brushing_teeth sound?,airplane,Dog,Car horn,Frog,order_audio_perturbations_only/120_volume_1.wav
120_volume_2,120,Which sound event occurs after brushing_teeth sound?,airplane,Dog,Car horn,Frog,order_audio_perturbations_only/120_volume_2.wav
120_volume_3,120,Which sound event occurs after brushing_teeth sound?,airplane,Dog,Car horn,Frog,order_audio_perturbations_only/120_volume_3.wav
120_volume_4,120,Which sound event occurs after brushing_teeth sound?,airplane,Dog,Car horn,Frog,order_audio_perturbations_only/120_volume_4.wav
121_silence_0,121,Which sound event occurs second?,wind,Crickets,Clock tick,Laughing,order_audio_perturbations_only/121_silence_0.wav
121_silence_1,121,Which sound event occurs second?,wind,Crickets,Clock tick,Laughing,order_audio_perturbations_only/121_silence_1.wav
121_silence_2,121,Which sound event occurs second?,wind,Crickets,Clock tick,Laughing,order_audio_perturbations_only/121_silence_2.wav
121_silence_3,121,Which sound event occurs second?,wind,Crickets,Clock tick,Laughing,order_audio_perturbations_only/121_silence_3.wav
121_silence_4,121,Which sound event occurs second?,wind,Crickets,Clock tick,Laughing,order_audio_perturbations_only/121_silence_4.wav
121_volume_0,121,Which sound event occurs second?,wind,Crickets,Clock tick,Laughing,order_audio_perturbations_only/121_volume_0.wav
121_volume_1,121,Which sound event occurs second?,wind,Crickets,Clock tick,Laughing,order_audio_perturbations_only/121_volume_1.wav
121_volume_2,121,Which sound event occurs second?,wind,Crickets,Clock tick,Laughing,order_audio_perturbations_only/121_volume_2.wav
121_volume_3,121,Which sound event occurs second?,wind,Crickets,Clock tick,Laughing,order_audio_perturbations_only/121_volume_3.wav
121_volume_4,121,Which sound event occurs second?,wind,Crickets,Clock tick,Laughing,order_audio_perturbations_only/121_volume_4.wav
122_silence_0,122,Which sound event occurs after airplane sound?,Sea waves,can_opening,Fireworks,Sheep,order_audio_perturbations_only/122_silence_0.wav
122_silence_1,122,Which sound event occurs after airplane sound?,Sea waves,can_opening,Fireworks,Sheep,order_audio_perturbations_only/122_silence_1.wav
122_silence_2,122,Which sound event occurs after airplane sound?,Sea waves,can_opening,Fireworks,Sheep,order_audio_perturbations_only/122_silence_2.wav
122_silence_3,122,Which sound event occurs after airplane sound?,Sea waves,can_opening,Fireworks,Sheep,order_audio_perturbations_only/122_silence_3.wav
122_silence_4,122,Which sound event occurs after airplane sound?,Sea waves,can_opening,Fireworks,Sheep,order_audio_perturbations_only/122_silence_4.wav
122_volume_0,122,Which sound event occurs after airplane sound?,Sea waves,can_opening,Fireworks,Sheep,order_audio_perturbations_only/122_volume_0.wav
122_volume_1,122,Which sound event occurs after airplane sound?,Sea waves,can_opening,Fireworks,Sheep,order_audio_perturbations_only/122_volume_1.wav
122_volume_2,122,Which sound event occurs after airplane sound?,Sea waves,can_opening,Fireworks,Sheep,order_audio_perturbations_only/122_volume_2.wav
122_volume_3,122,Which sound event occurs after airplane sound?,Sea waves,can_opening,Fireworks,Sheep,order_audio_perturbations_only/122_volume_3.wav
122_volume_4,122,Which sound event occurs after airplane sound?,Sea waves,can_opening,Fireworks,Sheep,order_audio_perturbations_only/122_volume_4.wav
123_silence_0,123,Which sound event occurs second?,"Drinking, sipping",Can opening,Hand saw,door_wood_knock,order_audio_perturbations_only/123_silence_0.wav
123_silence_1,123,Which sound event occurs second?,"Drinking, sipping",Can opening,Hand saw,door_wood_knock,order_audio_perturbations_only/123_silence_1.wav
123_silence_2,123,Which sound event occurs second?,"Drinking, sipping",Can opening,Hand saw,door_wood_knock,order_audio_perturbations_only/123_silence_2.wav
123_silence_3,123,Which sound event occurs second?,"Drinking, sipping",Can opening,Hand saw,door_wood_knock,order_audio_perturbations_only/123_silence_3.wav
123_silence_4,123,Which sound event occurs second?,"Drinking, sipping",Can opening,Hand saw,door_wood_knock,order_audio_perturbations_only/123_silence_4.wav
123_volume_0,123,Which sound event occurs second?,"Drinking, sipping",Can opening,Hand saw,door_wood_knock,order_audio_perturbations_only/123_volume_0.wav
123_volume_1,123,Which sound event occurs second?,"Drinking, sipping",Can opening,Hand saw,door_wood_knock,order_audio_perturbations_only/123_volume_1.wav
123_volume_2,123,Which sound event occurs second?,"Drinking, sipping",Can opening,Hand saw,door_wood_knock,order_audio_perturbations_only/123_volume_2.wav
123_volume_3,123,Which sound event occurs second?,"Drinking, sipping",Can opening,Hand saw,door_wood_knock,order_audio_perturbations_only/123_volume_3.wav
123_volume_4,123,Which sound event occurs second?,"Drinking, sipping",Can opening,Hand saw,door_wood_knock,order_audio_perturbations_only/123_volume_4.wav
124_silence_0,124,Which sound event occurs third?,Cow,hen,Vacuum cleaner,Sneezing,order_audio_perturbations_only/124_silence_0.wav
124_silence_1,124,Which sound event occurs third?,Cow,hen,Vacuum cleaner,Sneezing,order_audio_perturbations_only/124_silence_1.wav
124_silence_2,124,Which sound event occurs third?,Cow,hen,Vacuum cleaner,Sneezing,order_audio_perturbations_only/124_silence_2.wav
124_silence_3,124,Which sound event occurs third?,Cow,hen,Vacuum cleaner,Sneezing,order_audio_perturbations_only/124_silence_3.wav
124_silence_4,124,Which sound event occurs third?,Cow,hen,Vacuum cleaner,Sneezing,order_audio_perturbations_only/124_silence_4.wav
124_volume_0,124,Which sound event occurs third?,Cow,hen,Vacuum cleaner,Sneezing,order_audio_perturbations_only/124_volume_0.wav
124_volume_1,124,Which sound event occurs third?,Cow,hen,Vacuum cleaner,Sneezing,order_audio_perturbations_only/124_volume_1.wav
124_volume_2,124,Which sound event occurs third?,Cow,hen,Vacuum cleaner,Sneezing,order_audio_perturbations_only/124_volume_2.wav
124_volume_3,124,Which sound event occurs third?,Cow,hen,Vacuum cleaner,Sneezing,order_audio_perturbations_only/124_volume_3.wav
124_volume_4,124,Which sound event occurs third?,Cow,hen,Vacuum cleaner,Sneezing,order_audio_perturbations_only/124_volume_4.wav
125_silence_0,125,Which sound event occurs after train sound?,Footsteps,can_opening,Pig,Helicopter,order_audio_perturbations_only/125_silence_0.wav
125_silence_1,125,Which sound event occurs after train sound?,Footsteps,can_opening,Pig,Helicopter,order_audio_perturbations_only/125_silence_1.wav
125_silence_2,125,Which sound event occurs after train sound?,Footsteps,can_opening,Pig,Helicopter,order_audio_perturbations_only/125_silence_2.wav
125_silence_3,125,Which sound event occurs after train sound?,Footsteps,can_opening,Pig,Helicopter,order_audio_perturbations_only/125_silence_3.wav
125_silence_4,125,Which sound event occurs after train sound?,Footsteps,can_opening,Pig,Helicopter,order_audio_perturbations_only/125_silence_4.wav
125_volume_0,125,Which sound event occurs after train sound?,Footsteps,can_opening,Pig,Helicopter,order_audio_perturbations_only/125_volume_0.wav
125_volume_1,125,Which sound event occurs after train sound?,Footsteps,can_opening,Pig,Helicopter,order_audio_perturbations_only/125_volume_1.wav
125_volume_2,125,Which sound event occurs after train sound?,Footsteps,can_opening,Pig,Helicopter,order_audio_perturbations_only/125_volume_2.wav
125_volume_3,125,Which sound event occurs after train sound?,Footsteps,can_opening,Pig,Helicopter,order_audio_perturbations_only/125_volume_3.wav
125_volume_4,125,Which sound event occurs after train sound?,Footsteps,can_opening,Pig,Helicopter,order_audio_perturbations_only/125_volume_4.wav
126_silence_0,126,Which sound event occurs second?,Coughing,Vacuum cleaner,Clapping,toilet_flush,order_audio_perturbations_only/126_silence_0.wav
126_silence_1,126,Which sound event occurs second?,Coughing,Vacuum cleaner,Clapping,toilet_flush,order_audio_perturbations_only/126_silence_1.wav
126_silence_2,126,Which sound event occurs second?,Coughing,Vacuum cleaner,Clapping,toilet_flush,order_audio_perturbations_only/126_silence_2.wav
126_silence_3,126,Which sound event occurs second?,Coughing,Vacuum cleaner,Clapping,toilet_flush,order_audio_perturbations_only/126_silence_3.wav
126_silence_4,126,Which sound event occurs second?,Coughing,Vacuum cleaner,Clapping,toilet_flush,order_audio_perturbations_only/126_silence_4.wav
126_volume_0,126,Which sound event occurs second?,Coughing,Vacuum cleaner,Clapping,toilet_flush,order_audio_perturbations_only/126_volume_0.wav
126_volume_1,126,Which sound event occurs second?,Coughing,Vacuum cleaner,Clapping,toilet_flush,order_audio_perturbations_only/126_volume_1.wav
126_volume_2,126,Which sound event occurs second?,Coughing,Vacuum cleaner,Clapping,toilet_flush,order_audio_perturbations_only/126_volume_2.wav
126_volume_3,126,Which sound event occurs second?,Coughing,Vacuum cleaner,Clapping,toilet_flush,order_audio_perturbations_only/126_volume_3.wav
126_volume_4,126,Which sound event occurs second?,Coughing,Vacuum cleaner,Clapping,toilet_flush,order_audio_perturbations_only/126_volume_4.wav
127_silence_0,127,Which sound event occurs second?,Siren,vacuum_cleaner,Washing machine,Breathing,order_audio_perturbations_only/127_silence_0.wav
127_silence_1,127,Which sound event occurs second?,Siren,vacuum_cleaner,Washing machine,Breathing,order_audio_perturbations_only/127_silence_1.wav
127_silence_2,127,Which sound event occurs second?,Siren,vacuum_cleaner,Washing machine,Breathing,order_audio_perturbations_only/127_silence_2.wav
127_silence_3,127,Which sound event occurs second?,Siren,vacuum_cleaner,Washing machine,Breathing,order_audio_perturbations_only/127_silence_3.wav
127_silence_4,127,Which sound event occurs second?,Siren,vacuum_cleaner,Washing machine,Breathing,order_audio_perturbations_only/127_silence_4.wav
127_volume_0,127,Which sound event occurs second?,Siren,vacuum_cleaner,Washing machine,Breathing,order_audio_perturbations_only/127_volume_0.wav
127_volume_1,127,Which sound event occurs second?,Siren,vacuum_cleaner,Washing machine,Breathing,order_audio_perturbations_only/127_volume_1.wav
127_volume_2,127,Which sound event occurs second?,Siren,vacuum_cleaner,Washing machine,Breathing,order_audio_perturbations_only/127_volume_2.wav
127_volume_3,127,Which sound event occurs second?,Siren,vacuum_cleaner,Washing machine,Breathing,order_audio_perturbations_only/127_volume_3.wav
127_volume_4,127,Which sound event occurs second?,Siren,vacuum_cleaner,Washing machine,Breathing,order_audio_perturbations_only/127_volume_4.wav
132_silence_0,132,Which sound event occurs second?,Crying baby,Snoring,Crow,chirping_birds,order_audio_perturbations_only/132_silence_0.wav
132_silence_1,132,Which sound event occurs second?,Crying baby,Snoring,Crow,chirping_birds,order_audio_perturbations_only/132_silence_1.wav
132_silence_2,132,Which sound event occurs second?,Crying baby,Snoring,Crow,chirping_birds,order_audio_perturbations_only/132_silence_2.wav
132_silence_3,132,Which sound event occurs second?,Crying baby,Snoring,Crow,chirping_birds,order_audio_perturbations_only/132_silence_3.wav
132_silence_4,132,Which sound event occurs second?,Crying baby,Snoring,Crow,chirping_birds,order_audio_perturbations_only/132_silence_4.wav
132_volume_0,132,Which sound event occurs second?,Crying baby,Snoring,Crow,chirping_birds,order_audio_perturbations_only/132_volume_0.wav
132_volume_1,132,Which sound event occurs second?,Crying baby,Snoring,Crow,chirping_birds,order_audio_perturbations_only/132_volume_1.wav
132_volume_2,132,Which sound event occurs second?,Crying baby,Snoring,Crow,chirping_birds,order_audio_perturbations_only/132_volume_2.wav
132_volume_3,132,Which sound event occurs second?,Crying baby,Snoring,Crow,chirping_birds,order_audio_perturbations_only/132_volume_3.wav
132_volume_4,132,Which sound event occurs second?,Crying baby,Snoring,Crow,chirping_birds,order_audio_perturbations_only/132_volume_4.wav
136_silence_0,136,Which sound event occurs first?,Insects (flying),Helicopter,clock_tick,Pouring water,order_audio_perturbations_only/136_silence_0.wav
136_silence_1,136,Which sound event occurs first?,Insects (flying),Helicopter,clock_tick,Pouring water,order_audio_perturbations_only/136_silence_1.wav
136_silence_2,136,Which sound event occurs first?,Insects (flying),Helicopter,clock_tick,Pouring water,order_audio_perturbations_only/136_silence_2.wav
136_silence_3,136,Which sound event occurs first?,Insects (flying),Helicopter,clock_tick,Pouring water,order_audio_perturbations_only/136_silence_3.wav
136_silence_4,136,Which sound event occurs first?,Insects (flying),Helicopter,clock_tick,Pouring water,order_audio_perturbations_only/136_silence_4.wav
136_volume_0,136,Which sound event occurs first?,Insects (flying),Helicopter,clock_tick,Pouring water,order_audio_perturbations_only/136_volume_0.wav
136_volume_1,136,Which sound event occurs first?,Insects (flying),Helicopter,clock_tick,Pouring water,order_audio_perturbations_only/136_volume_1.wav
136_volume_2,136,Which sound event occurs first?,Insects (flying),Helicopter,clock_tick,Pouring water,order_audio_perturbations_only/136_volume_2.wav
136_volume_3,136,Which sound event occurs first?,Insects (flying),Helicopter,clock_tick,Pouring water,order_audio_perturbations_only/136_volume_3.wav
136_volume_4,136,Which sound event occurs first?,Insects (flying),Helicopter,clock_tick,Pouring water,order_audio_perturbations_only/136_volume_4.wav
137_silence_0,137,Which sound event occurs second?,Crackling fire,chirping_birds,Dog,Airplane,order_audio_perturbations_only/137_silence_0.wav
137_silence_1,137,Which sound event occurs second?,Crackling fire,chirping_birds,Dog,Airplane,order_audio_perturbations_only/137_silence_1.wav
137_silence_2,137,Which sound event occurs second?,Crackling fire,chirping_birds,Dog,Airplane,order_audio_perturbations_only/137_silence_2.wav
137_silence_3,137,Which sound event occurs second?,Crackling fire,chirping_birds,Dog,Airplane,order_audio_perturbations_only/137_silence_3.wav
137_silence_4,137,Which sound event occurs second?,Crackling fire,chirping_birds,Dog,Airplane,order_audio_perturbations_only/137_silence_4.wav
137_volume_0,137,Which sound event occurs second?,Crackling fire,chirping_birds,Dog,Airplane,order_audio_perturbations_only/137_volume_0.wav
137_volume_1,137,Which sound event occurs second?,Crackling fire,chirping_birds,Dog,Airplane,order_audio_perturbations_only/137_volume_1.wav
137_volume_2,137,Which sound event occurs second?,Crackling fire,chirping_birds,Dog,Airplane,order_audio_perturbations_only/137_volume_2.wav
137_volume_3,137,Which sound event occurs second?,Crackling fire,chirping_birds,Dog,Airplane,order_audio_perturbations_only/137_volume_3.wav
137_volume_4,137,Which sound event occurs second?,Crackling fire,chirping_birds,Dog,Airplane,order_audio_perturbations_only/137_volume_4.wav
138_silence_0,138,Which sound event occurs third?,insects,Helicopter,Clock alarm,Car horn,order_audio_perturbations_only/138_silence_0.wav
138_silence_1,138,Which sound event occurs third?,insects,Helicopter,Clock alarm,Car horn,order_audio_perturbations_only/138_silence_1.wav
138_silence_2,138,Which sound event occurs third?,insects,Helicopter,Clock alarm,Car horn,order_audio_perturbations_only/138_silence_2.wav
138_silence_3,138,Which sound event occurs third?,insects,Helicopter,Clock alarm,Car horn,order_audio_perturbations_only/138_silence_3.wav
138_silence_4,138,Which sound event occurs third?,insects,Helicopter,Clock alarm,Car horn,order_audio_perturbations_only/138_silence_4.wav
138_volume_0,138,Which sound event occurs third?,insects,Helicopter,Clock alarm,Car horn,order_audio_perturbations_only/138_volume_0.wav
138_volume_1,138,Which sound event occurs third?,insects,Helicopter,Clock alarm,Car horn,order_audio_perturbations_only/138_volume_1.wav
138_volume_2,138,Which sound event occurs third?,insects,Helicopter,Clock alarm,Car horn,order_audio_perturbations_only/138_volume_2.wav
138_volume_3,138,Which sound event occurs third?,insects,Helicopter,Clock alarm,Car horn,order_audio_perturbations_only/138_volume_3.wav
138_volume_4,138,Which sound event occurs third?,insects,Helicopter,Clock alarm,Car horn,order_audio_perturbations_only/138_volume_4.wav
140_silence_0,140,Which sound event occurs third?,Vacuum cleaner,Keyboard typing,snoring,Siren,order_audio_perturbations_only/140_silence_0.wav
140_silence_1,140,Which sound event occurs third?,Vacuum cleaner,Keyboard typing,snoring,Siren,order_audio_perturbations_only/140_silence_1.wav
140_silence_2,140,Which sound event occurs third?,Vacuum cleaner,Keyboard typing,snoring,Siren,order_audio_perturbations_only/140_silence_2.wav
140_silence_3,140,Which sound event occurs third?,Vacuum cleaner,Keyboard typing,snoring,Siren,order_audio_perturbations_only/140_silence_3.wav
140_silence_4,140,Which sound event occurs third?,Vacuum cleaner,Keyboard typing,snoring,Siren,order_audio_perturbations_only/140_silence_4.wav
140_volume_0,140,Which sound event occurs third?,Vacuum cleaner,Keyboard typing,snoring,Siren,order_audio_perturbations_only/140_volume_0.wav
140_volume_1,140,Which sound event occurs third?,Vacuum cleaner,Keyboard typing,snoring,Siren,order_audio_perturbations_only/140_volume_1.wav
140_volume_2,140,Which sound event occurs third?,Vacuum cleaner,Keyboard typing,snoring,Siren,order_audio_perturbations_only/140_volume_2.wav
140_volume_3,140,Which sound event occurs third?,Vacuum cleaner,Keyboard typing,snoring,Siren,order_audio_perturbations_only/140_volume_3.wav
140_volume_4,140,Which sound event occurs third?,Vacuum cleaner,Keyboard typing,snoring,Siren,order_audio_perturbations_only/140_volume_4.wav
142_silence_0,142,Which sound event occurs after wind sound?,Insects (flying),rooster,Rain,Water drops,order_audio_perturbations_only/142_silence_0.wav
142_silence_1,142,Which sound event occurs after wind sound?,Insects (flying),rooster,Rain,Water drops,order_audio_perturbations_only/142_silence_1.wav
142_silence_2,142,Which sound event occurs after wind sound?,Insects (flying),rooster,Rain,Water drops,order_audio_perturbations_only/142_silence_2.wav
142_silence_3,142,Which sound event occurs after wind sound?,Insects (flying),rooster,Rain,Water drops,order_audio_perturbations_only/142_silence_3.wav
142_silence_4,142,Which sound event occurs after wind sound?,Insects (flying),rooster,Rain,Water drops,order_audio_perturbations_only/142_silence_4.wav
142_volume_0,142,Which sound event occurs after wind sound?,Insects (flying),rooster,Rain,Water drops,order_audio_perturbations_only/142_volume_0.wav
142_volume_1,142,Which sound event occurs after wind sound?,Insects (flying),rooster,Rain,Water drops,order_audio_perturbations_only/142_volume_1.wav
142_volume_2,142,Which sound event occurs after wind sound?,Insects (flying),rooster,Rain,Water drops,order_audio_perturbations_only/142_volume_2.wav
142_volume_3,142,Which sound event occurs after wind sound?,Insects (flying),rooster,Rain,Water drops,order_audio_perturbations_only/142_volume_3.wav
142_volume_4,142,Which sound event occurs after wind sound?,Insects (flying),rooster,Rain,Water drops,order_audio_perturbations_only/142_volume_4.wav
143_silence_0,143,Which sound event occurs third?,sea_waves,Sneezing,Engine,Church bells,order_audio_perturbations_only/143_silence_0.wav
143_silence_1,143,Which sound event occurs third?,sea_waves,Sneezing,Engine,Church bells,order_audio_perturbations_only/143_silence_1.wav
143_silence_2,143,Which sound event occurs third?,sea_waves,Sneezing,Engine,Church bells,order_audio_perturbations_only/143_silence_2.wav
143_silence_3,143,Which sound event occurs third?,sea_waves,Sneezing,Engine,Church bells,order_audio_perturbations_only/143_silence_3.wav
143_silence_4,143,Which sound event occurs third?,sea_waves,Sneezing,Engine,Church bells,order_audio_perturbations_only/143_silence_4.wav
143_volume_0,143,Which sound event occurs third?,sea_waves,Sneezing,Engine,Church bells,order_audio_perturbations_only/143_volume_0.wav
143_volume_1,143,Which sound event occurs third?,sea_waves,Sneezing,Engine,Church bells,order_audio_perturbations_only/143_volume_1.wav
143_volume_2,143,Which sound event occurs third?,sea_waves,Sneezing,Engine,Church bells,order_audio_perturbations_only/143_volume_2.wav
143_volume_3,143,Which sound event occurs third?,sea_waves,Sneezing,Engine,Church bells,order_audio_perturbations_only/143_volume_3.wav
143_volume_4,143,Which sound event occurs third?,sea_waves,Sneezing,Engine,Church bells,order_audio_perturbations_only/143_volume_4.wav
144_silence_0,144,Which sound event occurs second?,Wind,Door knock,Dog,helicopter,order_audio_perturbations_only/144_silence_0.wav
144_silence_1,144,Which sound event occurs second?,Wind,Door knock,Dog,helicopter,order_audio_perturbations_only/144_silence_1.wav
144_silence_2,144,Which sound event occurs second?,Wind,Door knock,Dog,helicopter,order_audio_perturbations_only/144_silence_2.wav
144_silence_3,144,Which sound event occurs second?,Wind,Door knock,Dog,helicopter,order_audio_perturbations_only/144_silence_3.wav
144_silence_4,144,Which sound event occurs second?,Wind,Door knock,Dog,helicopter,order_audio_perturbations_only/144_silence_4.wav
144_volume_0,144,Which sound event occurs second?,Wind,Door knock,Dog,helicopter,order_audio_perturbations_only/144_volume_0.wav
144_volume_1,144,Which sound event occurs second?,Wind,Door knock,Dog,helicopter,order_audio_perturbations_only/144_volume_1.wav
144_volume_2,144,Which sound event occurs second?,Wind,Door knock,Dog,helicopter,order_audio_perturbations_only/144_volume_2.wav
144_volume_3,144,Which sound event occurs second?,Wind,Door knock,Dog,helicopter,order_audio_perturbations_only/144_volume_3.wav
144_volume_4,144,Which sound event occurs second?,Wind,Door knock,Dog,helicopter,order_audio_perturbations_only/144_volume_4.wav
146_silence_0,146,Which sound event occurs second?,footsteps,"Drinking, sipping",Mouse click,Crow,order_audio_perturbations_only/146_silence_0.wav
146_silence_1,146,Which sound event occurs second?,footsteps,"Drinking, sipping",Mouse click,Crow,order_audio_perturbations_only/146_silence_1.wav
146_silence_2,146,Which sound event occurs second?,footsteps,"Drinking, sipping",Mouse click,Crow,order_audio_perturbations_only/146_silence_2.wav
146_silence_3,146,Which sound event occurs second?,footsteps,"Drinking, sipping",Mouse click,Crow,order_audio_perturbations_only/146_silence_3.wav
146_silence_4,146,Which sound event occurs second?,footsteps,"Drinking, sipping",Mouse click,Crow,order_audio_perturbations_only/146_silence_4.wav
146_volume_0,146,Which sound event occurs second?,footsteps,"Drinking, sipping",Mouse click,Crow,order_audio_perturbations_only/146_volume_0.wav
146_volume_1,146,Which sound event occurs second?,footsteps,"Drinking, sipping",Mouse click,Crow,order_audio_perturbations_only/146_volume_1.wav
146_volume_2,146,Which sound event occurs second?,footsteps,"Drinking, sipping",Mouse click,Crow,order_audio_perturbations_only/146_volume_2.wav
146_volume_3,146,Which sound event occurs second?,footsteps,"Drinking, sipping",Mouse click,Crow,order_audio_perturbations_only/146_volume_3.wav
146_volume_4,146,Which sound event occurs second?,footsteps,"Drinking, sipping",Mouse click,Crow,order_audio_perturbations_only/146_volume_4.wav
147_silence_0,147,Which sound event occurs second?,Sea waves,Crickets,wind,"Door, wood creaks",order_audio_perturbations_only/147_silence_0.wav
147_silence_1,147,Which sound event occurs second?,Sea waves,Crickets,wind,"Door, wood creaks",order_audio_perturbations_only/147_silence_1.wav
147_silence_2,147,Which sound event occurs second?,Sea waves,Crickets,wind,"Door, wood creaks",order_audio_perturbations_only/147_silence_2.wav
147_silence_3,147,Which sound event occurs second?,Sea waves,Crickets,wind,"Door, wood creaks",order_audio_perturbations_only/147_silence_3.wav
147_silence_4,147,Which sound event occurs second?,Sea waves,Crickets,wind,"Door, wood creaks",order_audio_perturbations_only/147_silence_4.wav
147_volume_0,147,Which sound event occurs second?,Sea waves,Crickets,wind,"Door, wood creaks",order_audio_perturbations_only/147_volume_0.wav
147_volume_1,147,Which sound event occurs second?,Sea waves,Crickets,wind,"Door, wood creaks",order_audio_perturbations_only/147_volume_1.wav
147_volume_2,147,Which sound event occurs second?,Sea waves,Crickets,wind,"Door, wood creaks",order_audio_perturbations_only/147_volume_2.wav
147_volume_3,147,Which sound event occurs second?,Sea waves,Crickets,wind,"Door, wood creaks",order_audio_perturbations_only/147_volume_3.wav
147_volume_4,147,Which sound event occurs second?,Sea waves,Crickets,wind,"Door, wood creaks",order_audio_perturbations_only/147_volume_4.wav
148_silence_0,148,Which sound event occurs second?,dog,Door knock,Mouse click,Pouring water,order_audio_perturbations_only/148_silence_0.wav
148_silence_1,148,Which sound event occurs second?,dog,Door knock,Mouse click,Pouring water,order_audio_perturbations_only/148_silence_1.wav
148_silence_2,148,Which sound event occurs second?,dog,Door knock,Mouse click,Pouring water,order_audio_perturbations_only/148_silence_2.wav
148_silence_3,148,Which sound event occurs second?,dog,Door knock,Mouse click,Pouring water,order_audio_perturbations_only/148_silence_3.wav
148_silence_4,148,Which sound event occurs second?,dog,Door knock,Mouse click,Pouring water,order_audio_perturbations_only/148_silence_4.wav
148_volume_0,148,Which sound event occurs second?,dog,Door knock,Mouse click,Pouring water,order_audio_perturbations_only/148_volume_0.wav
148_volume_1,148,Which sound event occurs second?,dog,Door knock,Mouse click,Pouring water,order_audio_perturbations_only/148_volume_1.wav
148_volume_2,148,Which sound event occurs second?,dog,Door knock,Mouse click,Pouring water,order_audio_perturbations_only/148_volume_2.wav
148_volume_3,148,Which sound event occurs second?,dog,Door knock,Mouse click,Pouring water,order_audio_perturbations_only/148_volume_3.wav
148_volume_4,148,Which sound event occurs second?,dog,Door knock,Mouse click,Pouring water,order_audio_perturbations_only/148_volume_4.wav
149_silence_0,149,Which sound event occurs first?,Cow,crackling_fire,Hen,Clock alarm,order_audio_perturbations_only/149_silence_0.wav
149_silence_1,149,Which sound event occurs first?,Cow,crackling_fire,Hen,Clock alarm,order_audio_perturbations_only/149_silence_1.wav
149_silence_2,149,Which sound event occurs first?,Cow,crackling_fire,Hen,Clock alarm,order_audio_perturbations_only/149_silence_2.wav
149_silence_3,149,Which sound event occurs first?,Cow,crackling_fire,Hen,Clock alarm,order_audio_perturbations_only/149_silence_3.wav
149_silence_4,149,Which sound event occurs first?,Cow,crackling_fire,Hen,Clock alarm,order_audio_perturbations_only/149_silence_4.wav
149_volume_0,149,Which sound event occurs first?,Cow,crackling_fire,Hen,Clock alarm,order_audio_perturbations_only/149_volume_0.wav
149_volume_1,149,Which sound event occurs first?,Cow,crackling_fire,Hen,Clock alarm,order_audio_perturbations_only/149_volume_1.wav
149_volume_2,149,Which sound event occurs first?,Cow,crackling_fire,Hen,Clock alarm,order_audio_perturbations_only/149_volume_2.wav
149_volume_3,149,Which sound event occurs first?,Cow,crackling_fire,Hen,Clock alarm,order_audio_perturbations_only/149_volume_3.wav
149_volume_4,149,Which sound event occurs first?,Cow,crackling_fire,Hen,Clock alarm,order_audio_perturbations_only/149_volume_4.wav
150_silence_0,150,Which sound event occurs second?,Wind,snoring,Rain,Sneezing,order_audio_perturbations_only/150_silence_0.wav
150_silence_1,150,Which sound event occurs second?,Wind,snoring,Rain,Sneezing,order_audio_perturbations_only/150_silence_1.wav
150_silence_2,150,Which sound event occurs second?,Wind,snoring,Rain,Sneezing,order_audio_perturbations_only/150_silence_2.wav
150_silence_3,150,Which sound event occurs second?,Wind,snoring,Rain,Sneezing,order_audio_perturbations_only/150_silence_3.wav
150_silence_4,150,Which sound event occurs second?,Wind,snoring,Rain,Sneezing,order_audio_perturbations_only/150_silence_4.wav
150_volume_0,150,Which sound event occurs second?,Wind,snoring,Rain,Sneezing,order_audio_perturbations_only/150_volume_0.wav
150_volume_1,150,Which sound event occurs second?,Wind,snoring,Rain,Sneezing,order_audio_perturbations_only/150_volume_1.wav
150_volume_2,150,Which sound event occurs second?,Wind,snoring,Rain,Sneezing,order_audio_perturbations_only/150_volume_2.wav
150_volume_3,150,Which sound event occurs second?,Wind,snoring,Rain,Sneezing,order_audio_perturbations_only/150_volume_3.wav
150_volume_4,150,Which sound event occurs second?,Wind,snoring,Rain,Sneezing,order_audio_perturbations_only/150_volume_4.wav
151_silence_0,151,Which sound event occurs after snoring sound?,Airplane,engine,Can opening,Church bells,order_audio_perturbations_only/151_silence_0.wav
151_silence_1,151,Which sound event occurs after snoring sound?,Airplane,engine,Can opening,Church bells,order_audio_perturbations_only/151_silence_1.wav
151_silence_2,151,Which sound event occurs after snoring sound?,Airplane,engine,Can opening,Church bells,order_audio_perturbations_only/151_silence_2.wav
151_silence_3,151,Which sound event occurs after snoring sound?,Airplane,engine,Can opening,Church bells,order_audio_perturbations_only/151_silence_3.wav
151_silence_4,151,Which sound event occurs after snoring sound?,Airplane,engine,Can opening,Church bells,order_audio_perturbations_only/151_silence_4.wav
151_volume_0,151,Which sound event occurs after snoring sound?,Airplane,engine,Can opening,Church bells,order_audio_perturbations_only/151_volume_0.wav
151_volume_1,151,Which sound event occurs after snoring sound?,Airplane,engine,Can opening,Church bells,order_audio_perturbations_only/151_volume_1.wav
