idx,orig_idx,question,optionA,optionB,optionC,optionD,new_audio_path
121_volume_0,121,Which sound among the following is heard for the greatest length of time?,keyboard_typing,siren,crickets,train,duration_audio_perturbations_only/121_volume_0.wav
121_volume_1,121,Which sound among the following is heard for the greatest length of time?,keyboard_typing,siren,crickets,train,duration_audio_perturbations_only/121_volume_1.wav
121_volume_2,121,Which sound among the following is heard for the greatest length of time?,keyboard_typing,siren,crickets,train,duration_audio_perturbations_only/121_volume_2.wav
121_volume_3,121,Which sound among the following is heard for the greatest length of time?,keyboard_typing,siren,crickets,train,duration_audio_perturbations_only/121_volume_3.wav
121_volume_4,121,Which sound among the following is heard for the greatest length of time?,keyboard_typing,siren,crickets,train,duration_audio_perturbations_only/121_volume_4.wav
123_silence_0,123,Which of the given sounds is heard for the least amount of time?,thunderstorm,clock_tick,sheep,rooster,duration_audio_perturbations_only/123_silence_0.wav
123_silence_1,123,Which of the given sounds is heard for the least amount of time?,thunderstorm,clock_tick,sheep,rooster,duration_audio_perturbations_only/123_silence_1.wav
123_silence_2,123,Which of the given sounds is heard for the least amount of time?,thunderstorm,clock_tick,sheep,rooster,duration_audio_perturbations_only/123_silence_2.wav
123_silence_3,123,Which of the given sounds is heard for the least amount of time?,thunderstorm,clock_tick,sheep,rooster,duration_audio_perturbations_only/123_silence_3.wav
123_silence_4,123,Which of the given sounds is heard for the least amount of time?,thunderstorm,clock_tick,sheep,rooster,duration_audio_perturbations_only/123_silence_4.wav
123_volume_0,123,Which of the given sounds is heard for the least amount of time?,thunderstorm,clock_tick,sheep,rooster,duration_audio_perturbations_only/123_volume_0.wav
123_volume_1,123,Which of the given sounds is heard for the least amount of time?,thunderstorm,clock_tick,sheep,rooster,duration_audio_perturbations_only/123_volume_1.wav
123_volume_2,123,Which of the given sounds is heard for the least amount of time?,thunderstorm,clock_tick,sheep,rooster,duration_audio_perturbations_only/123_volume_2.wav
123_volume_3,123,Which of the given sounds is heard for the least amount of time?,thunderstorm,clock_tick,sheep,rooster,duration_audio_perturbations_only/123_volume_3.wav
123_volume_4,123,Which of the given sounds is heard for the least amount of time?,thunderstorm,clock_tick,sheep,rooster,duration_audio_perturbations_only/123_volume_4.wav
124_silence_0,124,Which of these sounds has the longest duration?,car_horn,laughing,chirping_birds,vacuum_cleaner,duration_audio_perturbations_only/124_silence_0.wav
124_silence_1,124,Which of these sounds has the longest duration?,car_horn,laughing,chirping_birds,vacuum_cleaner,duration_audio_perturbations_only/124_silence_1.wav
124_silence_2,124,Which of these sounds has the longest duration?,car_horn,laughing,chirping_birds,vacuum_cleaner,duration_audio_perturbations_only/124_silence_2.wav
124_silence_3,124,Which of these sounds has the longest duration?,car_horn,laughing,chirping_birds,vacuum_cleaner,duration_audio_perturbations_only/124_silence_3.wav
124_silence_4,124,Which of these sounds has the longest duration?,car_horn,laughing,chirping_birds,vacuum_cleaner,duration_audio_perturbations_only/124_silence_4.wav
124_volume_0,124,Which of these sounds has the longest duration?,car_horn,laughing,chirping_birds,vacuum_cleaner,duration_audio_perturbations_only/124_volume_0.wav
124_volume_1,124,Which of these sounds has the longest duration?,car_horn,laughing,chirping_birds,vacuum_cleaner,duration_audio_perturbations_only/124_volume_1.wav
124_volume_2,124,Which of these sounds has the longest duration?,car_horn,laughing,chirping_birds,vacuum_cleaner,duration_audio_perturbations_only/124_volume_2.wav
124_volume_3,124,Which of these sounds has the longest duration?,car_horn,laughing,chirping_birds,vacuum_cleaner,duration_audio_perturbations_only/124_volume_3.wav
124_volume_4,124,Which of these sounds has the longest duration?,car_horn,laughing,chirping_birds,vacuum_cleaner,duration_audio_perturbations_only/124_volume_4.wav
125_silence_0,125,Which sound among the following is the shortest in duration?,brushing_teeth,door_wood_creaks,can_opening,fireworks,duration_audio_perturbations_only/125_silence_0.wav
125_silence_1,125,Which sound among the following is the shortest in duration?,brushing_teeth,door_wood_creaks,can_opening,fireworks,duration_audio_perturbations_only/125_silence_1.wav
125_silence_2,125,Which sound among the following is the shortest in duration?,brushing_teeth,door_wood_creaks,can_opening,fireworks,duration_audio_perturbations_only/125_silence_2.wav
125_silence_3,125,Which sound among the following is the shortest in duration?,brushing_teeth,door_wood_creaks,can_opening,fireworks,duration_audio_perturbations_only/125_silence_3.wav
125_silence_4,125,Which sound among the following is the shortest in duration?,brushing_teeth,door_wood_creaks,can_opening,fireworks,duration_audio_perturbations_only/125_silence_4.wav
125_volume_0,125,Which sound among the following is the shortest in duration?,brushing_teeth,door_wood_creaks,can_opening,fireworks,duration_audio_perturbations_only/125_volume_0.wav
125_volume_1,125,Which sound among the following is the shortest in duration?,brushing_teeth,door_wood_creaks,can_opening,fireworks,duration_audio_perturbations_only/125_volume_1.wav
125_volume_2,125,Which sound among the following is the shortest in duration?,brushing_teeth,door_wood_creaks,can_opening,fireworks,duration_audio_perturbations_only/125_volume_2.wav
125_volume_3,125,Which sound among the following is the shortest in duration?,brushing_teeth,door_wood_creaks,can_opening,fireworks,duration_audio_perturbations_only/125_volume_3.wav
125_volume_4,125,Which sound among the following is the shortest in duration?,brushing_teeth,door_wood_creaks,can_opening,fireworks,duration_audio_perturbations_only/125_volume_4.wav
126_silence_0,126,Which sound among the following is heard for the longest time?,church_bells,train,clock_alarm,chirping_birds,duration_audio_perturbations_only/126_silence_0.wav
126_silence_1,126,Which sound among the following is heard for the longest time?,church_bells,train,clock_alarm,chirping_birds,duration_audio_perturbations_only/126_silence_1.wav
126_silence_2,126,Which sound among the following is heard for the longest time?,church_bells,train,clock_alarm,chirping_birds,duration_audio_perturbations_only/126_silence_2.wav
126_silence_3,126,Which sound among the following is heard for the longest time?,church_bells,train,clock_alarm,chirping_birds,duration_audio_perturbations_only/126_silence_3.wav
126_silence_4,126,Which sound among the following is heard for the longest time?,church_bells,train,clock_alarm,chirping_birds,duration_audio_perturbations_only/126_silence_4.wav
126_volume_0,126,Which sound among the following is heard for the longest time?,church_bells,train,clock_alarm,chirping_birds,duration_audio_perturbations_only/126_volume_0.wav
126_volume_1,126,Which sound among the following is heard for the longest time?,church_bells,train,clock_alarm,chirping_birds,duration_audio_perturbations_only/126_volume_1.wav
126_volume_2,126,Which sound among the following is heard for the longest time?,church_bells,train,clock_alarm,chirping_birds,duration_audio_perturbations_only/126_volume_2.wav
126_volume_3,126,Which sound among the following is heard for the longest time?,church_bells,train,clock_alarm,chirping_birds,duration_audio_perturbations_only/126_volume_3.wav
126_volume_4,126,Which sound among the following is heard for the longest time?,church_bells,train,clock_alarm,chirping_birds,duration_audio_perturbations_only/126_volume_4.wav
127_silence_0,127,Which sound among the following is heard for the greatest length of time?,clapping,pig,engine,hen,duration_audio_perturbations_only/127_silence_0.wav
127_silence_1,127,Which sound among the following is heard for the greatest length of time?,clapping,pig,engine,hen,duration_audio_perturbations_only/127_silence_1.wav
127_silence_2,127,Which sound among the following is heard for the greatest length of time?,clapping,pig,engine,hen,duration_audio_perturbations_only/127_silence_2.wav
127_silence_3,127,Which sound among the following is heard for the greatest length of time?,clapping,pig,engine,hen,duration_audio_perturbations_only/127_silence_3.wav
127_silence_4,127,Which sound among the following is heard for the greatest length of time?,clapping,pig,engine,hen,duration_audio_perturbations_only/127_silence_4.wav
127_volume_0,127,Which sound among the following is heard for the greatest length of time?,clapping,pig,engine,hen,duration_audio_perturbations_only/127_volume_0.wav
127_volume_1,127,Which sound among the following is heard for the greatest length of time?,clapping,pig,engine,hen,duration_audio_perturbations_only/127_volume_1.wav
127_volume_2,127,Which sound among the following is heard for the greatest length of time?,clapping,pig,engine,hen,duration_audio_perturbations_only/127_volume_2.wav
127_volume_3,127,Which sound among the following is heard for the greatest length of time?,clapping,pig,engine,hen,duration_audio_perturbations_only/127_volume_3.wav
127_volume_4,127,Which sound among the following is heard for the greatest length of time?,clapping,pig,engine,hen,duration_audio_perturbations_only/127_volume_4.wav
129_silence_0,129,Which sound among the following is heard for the longest time?,chirping_birds,crying_baby,church_bells,brushing_teeth,duration_audio_perturbations_only/129_silence_0.wav
129_silence_1,129,Which sound among the following is heard for the longest time?,chirping_birds,crying_baby,church_bells,brushing_teeth,duration_audio_perturbations_only/129_silence_1.wav
129_silence_2,129,Which sound among the following is heard for the longest time?,chirping_birds,crying_baby,church_bells,brushing_teeth,duration_audio_perturbations_only/129_silence_2.wav
129_silence_3,129,Which sound among the following is heard for the longest time?,chirping_birds,crying_baby,church_bells,brushing_teeth,duration_audio_perturbations_only/129_silence_3.wav
129_silence_4,129,Which sound among the following is heard for the longest time?,chirping_birds,crying_baby,church_bells,brushing_teeth,duration_audio_perturbations_only/129_silence_4.wav
129_volume_0,129,Which sound among the following is heard for the longest time?,chirping_birds,crying_baby,church_bells,brushing_teeth,duration_audio_perturbations_only/129_volume_0.wav
129_volume_1,129,Which sound among the following is heard for the longest time?,chirping_birds,crying_baby,church_bells,brushing_teeth,duration_audio_perturbations_only/129_volume_1.wav
129_volume_2,129,Which sound among the following is heard for the longest time?,chirping_birds,crying_baby,church_bells,brushing_teeth,duration_audio_perturbations_only/129_volume_2.wav
129_volume_3,129,Which sound among the following is heard for the longest time?,chirping_birds,crying_baby,church_bells,brushing_teeth,duration_audio_perturbations_only/129_volume_3.wav
129_volume_4,129,Which sound among the following is heard for the longest time?,chirping_birds,crying_baby,church_bells,brushing_teeth,duration_audio_perturbations_only/129_volume_4.wav
130_silence_0,130,Which of the given sounds is heard for the least amount of time?,siren,helicopter,sneezing,mouse_click,duration_audio_perturbations_only/130_silence_0.wav
130_silence_1,130,Which of the given sounds is heard for the least amount of time?,siren,helicopter,sneezing,mouse_click,duration_audio_perturbations_only/130_silence_1.wav
130_silence_2,130,Which of the given sounds is heard for the least amount of time?,siren,helicopter,sneezing,mouse_click,duration_audio_perturbations_only/130_silence_2.wav
130_silence_3,130,Which of the given sounds is heard for the least amount of time?,siren,helicopter,sneezing,mouse_click,duration_audio_perturbations_only/130_silence_3.wav
130_silence_4,130,Which of the given sounds is heard for the least amount of time?,siren,helicopter,sneezing,mouse_click,duration_audio_perturbations_only/130_silence_4.wav
130_volume_0,130,Which of the given sounds is heard for the least amount of time?,siren,helicopter,sneezing,mouse_click,duration_audio_perturbations_only/130_volume_0.wav
130_volume_1,130,Which of the given sounds is heard for the least amount of time?,siren,helicopter,sneezing,mouse_click,duration_audio_perturbations_only/130_volume_1.wav
130_volume_2,130,Which of the given sounds is heard for the least amount of time?,siren,helicopter,sneezing,mouse_click,duration_audio_perturbations_only/130_volume_2.wav
130_volume_3,130,Which of the given sounds is heard for the least amount of time?,siren,helicopter,sneezing,mouse_click,duration_audio_perturbations_only/130_volume_3.wav
130_volume_4,130,Which of the given sounds is heard for the least amount of time?,siren,helicopter,sneezing,mouse_click,duration_audio_perturbations_only/130_volume_4.wav
131_silence_0,131,Which of the following sounds lasts for the shortest time?,engine,footsteps,wind,breathing,duration_audio_perturbations_only/131_silence_0.wav
131_silence_1,131,Which of the following sounds lasts for the shortest time?,engine,footsteps,wind,breathing,duration_audio_perturbations_only/131_silence_1.wav
131_silence_2,131,Which of the following sounds lasts for the shortest time?,engine,footsteps,wind,breathing,duration_audio_perturbations_only/131_silence_2.wav
131_silence_3,131,Which of the following sounds lasts for the shortest time?,engine,footsteps,wind,breathing,duration_audio_perturbations_only/131_silence_3.wav
131_silence_4,131,Which of the following sounds lasts for the shortest time?,engine,footsteps,wind,breathing,duration_audio_perturbations_only/131_silence_4.wav
131_volume_0,131,Which of the following sounds lasts for the shortest time?,engine,footsteps,wind,breathing,duration_audio_perturbations_only/131_volume_0.wav
131_volume_1,131,Which of the following sounds lasts for the shortest time?,engine,footsteps,wind,breathing,duration_audio_perturbations_only/131_volume_1.wav
131_volume_2,131,Which of the following sounds lasts for the shortest time?,engine,footsteps,wind,breathing,duration_audio_perturbations_only/131_volume_2.wav
131_volume_3,131,Which of the following sounds lasts for the shortest time?,engine,footsteps,wind,breathing,duration_audio_perturbations_only/131_volume_3.wav
131_volume_4,131,Which of the following sounds lasts for the shortest time?,engine,footsteps,wind,breathing,duration_audio_perturbations_only/131_volume_4.wav
132_silence_0,132,Which of the following sounds lasts for the shortest time?,keyboard_typing,cow,rooster,crow,duration_audio_perturbations_only/132_silence_0.wav
132_silence_1,132,Which of the following sounds lasts for the shortest time?,keyboard_typing,cow,rooster,crow,duration_audio_perturbations_only/132_silence_1.wav
132_silence_2,132,Which of the following sounds lasts for the shortest time?,keyboard_typing,cow,rooster,crow,duration_audio_perturbations_only/132_silence_2.wav
132_silence_3,132,Which of the following sounds lasts for the shortest time?,keyboard_typing,cow,rooster,crow,duration_audio_perturbations_only/132_silence_3.wav
132_silence_4,132,Which of the following sounds lasts for the shortest time?,keyboard_typing,cow,rooster,crow,duration_audio_perturbations_only/132_silence_4.wav
132_volume_0,132,Which of the following sounds lasts for the shortest time?,keyboard_typing,cow,rooster,crow,duration_audio_perturbations_only/132_volume_0.wav
132_volume_1,132,Which of the following sounds lasts for the shortest time?,keyboard_typing,cow,rooster,crow,duration_audio_perturbations_only/132_volume_1.wav
132_volume_2,132,Which of the following sounds lasts for the shortest time?,keyboard_typing,cow,rooster,crow,duration_audio_perturbations_only/132_volume_2.wav
132_volume_3,132,Which of the following sounds lasts for the shortest time?,keyboard_typing,cow,rooster,crow,duration_audio_perturbations_only/132_volume_3.wav
132_volume_4,132,Which of the following sounds lasts for the shortest time?,keyboard_typing,cow,rooster,crow,duration_audio_perturbations_only/132_volume_4.wav
133_silence_0,133,Which sound among the following is heard for the longest time?,crying_baby,siren,engine,train,duration_audio_perturbations_only/133_silence_0.wav
133_silence_1,133,Which sound among the following is heard for the longest time?,crying_baby,siren,engine,train,duration_audio_perturbations_only/133_silence_1.wav
133_silence_2,133,Which sound among the following is heard for the longest time?,crying_baby,siren,engine,train,duration_audio_perturbations_only/133_silence_2.wav
133_silence_3,133,Which sound among the following is heard for the longest time?,crying_baby,siren,engine,train,duration_audio_perturbations_only/133_silence_3.wav
133_silence_4,133,Which sound among the following is heard for the longest time?,crying_baby,siren,engine,train,duration_audio_perturbations_only/133_silence_4.wav
133_volume_0,133,Which sound among the following is heard for the longest time?,crying_baby,siren,engine,train,duration_audio_perturbations_only/133_volume_0.wav
133_volume_1,133,Which sound among the following is heard for the longest time?,crying_baby,siren,engine,train,duration_audio_perturbations_only/133_volume_1.wav
133_volume_2,133,Which sound among the following is heard for the longest time?,crying_baby,siren,engine,train,duration_audio_perturbations_only/133_volume_2.wav
133_volume_3,133,Which sound among the following is heard for the longest time?,crying_baby,siren,engine,train,duration_audio_perturbations_only/133_volume_3.wav
133_volume_4,133,Which sound among the following is heard for the longest time?,crying_baby,siren,engine,train,duration_audio_perturbations_only/133_volume_4.wav
134_silence_0,134,Which sound among the following is heard for the longest time?,church_bells,footsteps,cow,rooster,duration_audio_perturbations_only/134_silence_0.wav
134_silence_1,134,Which sound among the following is heard for the longest time?,church_bells,footsteps,cow,rooster,duration_audio_perturbations_only/134_silence_1.wav
134_silence_2,134,Which sound among the following is heard for the longest time?,church_bells,footsteps,cow,rooster,duration_audio_perturbations_only/134_silence_2.wav
134_silence_3,134,Which sound among the following is heard for the longest time?,church_bells,footsteps,cow,rooster,duration_audio_perturbations_only/134_silence_3.wav
134_silence_4,134,Which sound among the following is heard for the longest time?,church_bells,footsteps,cow,rooster,duration_audio_perturbations_only/134_silence_4.wav
134_volume_0,134,Which sound among the following is heard for the longest time?,church_bells,footsteps,cow,rooster,duration_audio_perturbations_only/134_volume_0.wav
134_volume_1,134,Which sound among the following is heard for the longest time?,church_bells,footsteps,cow,rooster,duration_audio_perturbations_only/134_volume_1.wav
134_volume_2,134,Which sound among the following is heard for the longest time?,church_bells,footsteps,cow,rooster,duration_audio_perturbations_only/134_volume_2.wav
134_volume_3,134,Which sound among the following is heard for the longest time?,church_bells,footsteps,cow,rooster,duration_audio_perturbations_only/134_volume_3.wav
134_volume_4,134,Which sound among the following is heard for the longest time?,church_bells,footsteps,cow,rooster,duration_audio_perturbations_only/134_volume_4.wav
135_silence_0,135,Which sound among the following is heard for the longest time?,sea_waves,hand_saw,crackling_fire,clock_tick,duration_audio_perturbations_only/135_silence_0.wav
135_silence_1,135,Which sound among the following is heard for the longest time?,sea_waves,hand_saw,crackling_fire,clock_tick,duration_audio_perturbations_only/135_silence_1.wav
135_silence_2,135,Which sound among the following is heard for the longest time?,sea_waves,hand_saw,crackling_fire,clock_tick,duration_audio_perturbations_only/135_silence_2.wav
135_silence_3,135,Which sound among the following is heard for the longest time?,sea_waves,hand_saw,crackling_fire,clock_tick,duration_audio_perturbations_only/135_silence_3.wav
135_silence_4,135,Which sound among the following is heard for the longest time?,sea_waves,hand_saw,crackling_fire,clock_tick,duration_audio_perturbations_only/135_silence_4.wav
135_volume_0,135,Which sound among the following is heard for the longest time?,sea_waves,hand_saw,crackling_fire,clock_tick,duration_audio_perturbations_only/135_volume_0.wav
135_volume_1,135,Which sound among the following is heard for the longest time?,sea_waves,hand_saw,crackling_fire,clock_tick,duration_audio_perturbations_only/135_volume_1.wav
135_volume_2,135,Which sound among the following is heard for the longest time?,sea_waves,hand_saw,crackling_fire,clock_tick,duration_audio_perturbations_only/135_volume_2.wav
135_volume_3,135,Which sound among the following is heard for the longest time?,sea_waves,hand_saw,crackling_fire,clock_tick,duration_audio_perturbations_only/135_volume_3.wav
135_volume_4,135,Which sound among the following is heard for the longest time?,sea_waves,hand_saw,crackling_fire,clock_tick,duration_audio_perturbations_only/135_volume_4.wav
136_silence_0,136,Which of the given sounds is heard for the least amount of time?,car_horn,chainsaw,snoring,helicopter,duration_audio_perturbations_only/136_silence_0.wav
136_silence_1,136,Which of the given sounds is heard for the least amount of time?,car_horn,chainsaw,snoring,helicopter,duration_audio_perturbations_only/136_silence_1.wav
136_silence_2,136,Which of the given sounds is heard for the least amount of time?,car_horn,chainsaw,snoring,helicopter,duration_audio_perturbations_only/136_silence_2.wav
136_silence_3,136,Which of the given sounds is heard for the least amount of time?,car_horn,chainsaw,snoring,helicopter,duration_audio_perturbations_only/136_silence_3.wav
136_silence_4,136,Which of the given sounds is heard for the least amount of time?,car_horn,chainsaw,snoring,helicopter,duration_audio_perturbations_only/136_silence_4.wav
136_volume_0,136,Which of the given sounds is heard for the least amount of time?,car_horn,chainsaw,snoring,helicopter,duration_audio_perturbations_only/136_volume_0.wav
136_volume_1,136,Which of the given sounds is heard for the least amount of time?,car_horn,chainsaw,snoring,helicopter,duration_audio_perturbations_only/136_volume_1.wav
136_volume_2,136,Which of the given sounds is heard for the least amount of time?,car_horn,chainsaw,snoring,helicopter,duration_audio_perturbations_only/136_volume_2.wav
136_volume_3,136,Which of the given sounds is heard for the least amount of time?,car_horn,chainsaw,snoring,helicopter,duration_audio_perturbations_only/136_volume_3.wav
136_volume_4,136,Which of the given sounds is heard for the least amount of time?,car_horn,chainsaw,snoring,helicopter,duration_audio_perturbations_only/136_volume_4.wav
138_silence_0,138,Which of the following sounds lasts for the shortest time?,door_wood_knock,train,door_wood_creaks,keyboard_typing,duration_audio_perturbations_only/138_silence_0.wav
138_silence_1,138,Which of the following sounds lasts for the shortest time?,door_wood_knock,train,door_wood_creaks,keyboard_typing,duration_audio_perturbations_only/138_silence_1.wav
138_silence_2,138,Which of the following sounds lasts for the shortest time?,door_wood_knock,train,door_wood_creaks,keyboard_typing,duration_audio_perturbations_only/138_silence_2.wav
138_silence_3,138,Which of the following sounds lasts for the shortest time?,door_wood_knock,train,door_wood_creaks,keyboard_typing,duration_audio_perturbations_only/138_silence_3.wav
138_silence_4,138,Which of the following sounds lasts for the shortest time?,door_wood_knock,train,door_wood_creaks,keyboard_typing,duration_audio_perturbations_only/138_silence_4.wav
138_volume_0,138,Which of the following sounds lasts for the shortest time?,door_wood_knock,train,door_wood_creaks,keyboard_typing,duration_audio_perturbations_only/138_volume_0.wav
138_volume_1,138,Which of the following sounds lasts for the shortest time?,door_wood_knock,train,door_wood_creaks,keyboard_typing,duration_audio_perturbations_only/138_volume_1.wav
138_volume_2,138,Which of the following sounds lasts for the shortest time?,door_wood_knock,train,door_wood_creaks,keyboard_typing,duration_audio_perturbations_only/138_volume_2.wav
138_volume_3,138,Which of the following sounds lasts for the shortest time?,door_wood_knock,train,door_wood_creaks,keyboard_typing,duration_audio_perturbations_only/138_volume_3.wav
138_volume_4,138,Which of the following sounds lasts for the shortest time?,door_wood_knock,train,door_wood_creaks,keyboard_typing,duration_audio_perturbations_only/138_volume_4.wav
139_silence_0,139,Which of the following sounds lasts for the shortest time?,wind,door_wood_creaks,can_opening,laughing,duration_audio_perturbations_only/139_silence_0.wav
139_silence_1,139,Which of the following sounds lasts for the shortest time?,wind,door_wood_creaks,can_opening,laughing,duration_audio_perturbations_only/139_silence_1.wav
139_silence_2,139,Which of the following sounds lasts for the shortest time?,wind,door_wood_creaks,can_opening,laughing,duration_audio_perturbations_only/139_silence_2.wav
139_silence_3,139,Which of the following sounds lasts for the shortest time?,wind,door_wood_creaks,can_opening,laughing,duration_audio_perturbations_only/139_silence_3.wav
139_silence_4,139,Which of the following sounds lasts for the shortest time?,wind,door_wood_creaks,can_opening,laughing,duration_audio_perturbations_only/139_silence_4.wav
139_volume_0,139,Which of the following sounds lasts for the shortest time?,wind,door_wood_creaks,can_opening,laughing,duration_audio_perturbations_only/139_volume_0.wav
139_volume_1,139,Which of the following sounds lasts for the shortest time?,wind,door_wood_creaks,can_opening,laughing,duration_audio_perturbations_only/139_volume_1.wav
139_volume_2,139,Which of the following sounds lasts for the shortest time?,wind,door_wood_creaks,can_opening,laughing,duration_audio_perturbations_only/139_volume_2.wav
139_volume_3,139,Which of the following sounds lasts for the shortest time?,wind,door_wood_creaks,can_opening,laughing,duration_audio_perturbations_only/139_volume_3.wav
139_volume_4,139,Which of the following sounds lasts for the shortest time?,wind,door_wood_creaks,can_opening,laughing,duration_audio_perturbations_only/139_volume_4.wav
141_silence_0,141,Which sound among the following is heard for the longest time?,cat,wind,crackling_fire,door_wood_creaks,duration_audio_perturbations_only/141_silence_0.wav
141_silence_1,141,Which sound among the following is heard for the longest time?,cat,wind,crackling_fire,door_wood_creaks,duration_audio_perturbations_only/141_silence_1.wav
141_silence_2,141,Which sound among the following is heard for the longest time?,cat,wind,crackling_fire,door_wood_creaks,duration_audio_perturbations_only/141_silence_2.wav
141_silence_3,141,Which sound among the following is heard for the longest time?,cat,wind,crackling_fire,door_wood_creaks,duration_audio_perturbations_only/141_silence_3.wav
141_silence_4,141,Which sound among the following is heard for the longest time?,cat,wind,crackling_fire,door_wood_creaks,duration_audio_perturbations_only/141_silence_4.wav
141_volume_0,141,Which sound among the following is heard for the longest time?,cat,wind,crackling_fire,door_wood_creaks,duration_audio_perturbations_only/141_volume_0.wav
141_volume_1,141,Which sound among the following is heard for the longest time?,cat,wind,crackling_fire,door_wood_creaks,duration_audio_perturbations_only/141_volume_1.wav
141_volume_2,141,Which sound among the following is heard for the longest time?,cat,wind,crackling_fire,door_wood_creaks,duration_audio_perturbations_only/141_volume_2.wav
141_volume_3,141,Which sound among the following is heard for the longest time?,cat,wind,crackling_fire,door_wood_creaks,duration_audio_perturbations_only/141_volume_3.wav
141_volume_4,141,Which sound among the following is heard for the longest time?,cat,wind,crackling_fire,door_wood_creaks,duration_audio_perturbations_only/141_volume_4.wav
142_silence_0,142,Which of the following sounds lasts for the shortest time?,door_wood_creaks,wind,sea_waves,hen,duration_audio_perturbations_only/142_silence_0.wav
142_silence_1,142,Which of the following sounds lasts for the shortest time?,door_wood_creaks,wind,sea_waves,hen,duration_audio_perturbations_only/142_silence_1.wav
142_silence_2,142,Which of the following sounds lasts for the shortest time?,door_wood_creaks,wind,sea_waves,hen,duration_audio_perturbations_only/142_silence_2.wav
142_silence_3,142,Which of the following sounds lasts for the shortest time?,door_wood_creaks,wind,sea_waves,hen,duration_audio_perturbations_only/142_silence_3.wav
142_silence_4,142,Which of the following sounds lasts for the shortest time?,door_wood_creaks,wind,sea_waves,hen,duration_audio_perturbations_only/142_silence_4.wav
142_volume_0,142,Which of the following sounds lasts for the shortest time?,door_wood_creaks,wind,sea_waves,hen,duration_audio_perturbations_only/142_volume_0.wav
142_volume_1,142,Which of the following sounds lasts for the shortest time?,door_wood_creaks,wind,sea_waves,hen,duration_audio_perturbations_only/142_volume_1.wav
142_volume_2,142,Which of the following sounds lasts for the shortest time?,door_wood_creaks,wind,sea_waves,hen,duration_audio_perturbations_only/142_volume_2.wav
142_volume_3,142,Which of the following sounds lasts for the shortest time?,door_wood_creaks,wind,sea_waves,hen,duration_audio_perturbations_only/142_volume_3.wav
142_volume_4,142,Which of the following sounds lasts for the shortest time?,door_wood_creaks,wind,sea_waves,hen,duration_audio_perturbations_only/142_volume_4.wav
144_silence_0,144,Which sound among the following is heard for the longest time?,clock_tick,crickets,airplane,cat,duration_audio_perturbations_only/144_silence_0.wav
144_silence_1,144,Which sound among the following is heard for the longest time?,clock_tick,crickets,airplane,cat,duration_audio_perturbations_only/144_silence_1.wav
144_silence_2,144,Which sound among the following is heard for the longest time?,clock_tick,crickets,airplane,cat,duration_audio_perturbations_only/144_silence_2.wav
144_silence_3,144,Which sound among the following is heard for the longest time?,clock_tick,crickets,airplane,cat,duration_audio_perturbations_only/144_silence_3.wav
144_silence_4,144,Which sound among the following is heard for the longest time?,clock_tick,crickets,airplane,cat,duration_audio_perturbations_only/144_silence_4.wav
144_volume_0,144,Which sound among the following is heard for the longest time?,clock_tick,crickets,airplane,cat,duration_audio_perturbations_only/144_volume_0.wav
144_volume_1,144,Which sound among the following is heard for the longest time?,clock_tick,crickets,airplane,cat,duration_audio_perturbations_only/144_volume_1.wav
144_volume_2,144,Which sound among the following is heard for the longest time?,clock_tick,crickets,airplane,cat,duration_audio_perturbations_only/144_volume_2.wav
144_volume_3,144,Which sound among the following is heard for the longest time?,clock_tick,crickets,airplane,cat,duration_audio_perturbations_only/144_volume_3.wav
144_volume_4,144,Which sound among the following is heard for the longest time?,clock_tick,crickets,airplane,cat,duration_audio_perturbations_only/144_volume_4.wav
145_silence_0,145,Which of these sounds has the longest duration?,door_wood_creaks,rain,breathing,train,duration_audio_perturbations_only/145_silence_0.wav
145_silence_1,145,Which of these sounds has the longest duration?,door_wood_creaks,rain,breathing,train,duration_audio_perturbations_only/145_silence_1.wav
145_silence_2,145,Which of these sounds has the longest duration?,door_wood_creaks,rain,breathing,train,duration_audio_perturbations_only/145_silence_2.wav
145_silence_3,145,Which of these sounds has the longest duration?,door_wood_creaks,rain,breathing,train,duration_audio_perturbations_only/145_silence_3.wav
145_silence_4,145,Which of these sounds has the longest duration?,door_wood_creaks,rain,breathing,train,duration_audio_perturbations_only/145_silence_4.wav
145_volume_0,145,Which of these sounds has the longest duration?,door_wood_creaks,rain,breathing,train,duration_audio_perturbations_only/145_volume_0.wav
145_volume_1,145,Which of these sounds has the longest duration?,door_wood_creaks,rain,breathing,train,duration_audio_perturbations_only/145_volume_1.wav
145_volume_2,145,Which of these sounds has the longest duration?,door_wood_creaks,rain,breathing,train,duration_audio_perturbations_only/145_volume_2.wav
145_volume_3,145,Which of these sounds has the longest duration?,door_wood_creaks,rain,breathing,train,duration_audio_perturbations_only/145_volume_3.wav
145_volume_4,145,Which of these sounds has the longest duration?,door_wood_creaks,rain,breathing,train,duration_audio_perturbations_only/145_volume_4.wav
146_silence_0,146,Which sound among the following is heard for the longest time?,siren,crackling_fire,insects,wind,duration_audio_perturbations_only/146_silence_0.wav
146_silence_1,146,Which sound among the following is heard for the longest time?,siren,crackling_fire,insects,wind,duration_audio_perturbations_only/146_silence_1.wav
146_silence_2,146,Which sound among the following is heard for the longest time?,siren,crackling_fire,insects,wind,duration_audio_perturbations_only/146_silence_2.wav
