idx,orig_idx,question,optionA,optionB,optionC,optionD,new_audio_path
129_silence_4,129,How many different sound sources can be heard in this clip?,5,2,4,3,count_audio_perturbations_only/129_silence_4.wav
129_volume_0,129,How many different sound sources can be heard in this clip?,5,2,4,3,count_audio_perturbations_only/129_volume_0.wav
129_volume_1,129,How many different sound sources can be heard in this clip?,5,2,4,3,count_audio_perturbations_only/129_volume_1.wav
129_volume_2,129,How many different sound sources can be heard in this clip?,5,2,4,3,count_audio_perturbations_only/129_volume_2.wav
129_volume_3,129,How many different sound sources can be heard in this clip?,5,2,4,3,count_audio_perturbations_only/129_volume_3.wav
129_volume_4,129,How many different sound sources can be heard in this clip?,5,2,4,3,count_audio_perturbations_only/129_volume_4.wav
130_silence_0,130,What is the number of distinct sound sources in the audio file?,2,3,1,4,count_audio_perturbations_only/130_silence_0.wav
130_silence_1,130,What is the number of distinct sound sources in the audio file?,2,3,1,4,count_audio_perturbations_only/130_silence_1.wav
130_silence_2,130,What is the number of distinct sound sources in the audio file?,2,3,1,4,count_audio_perturbations_only/130_silence_2.wav
130_silence_3,130,What is the number of distinct sound sources in the audio file?,2,3,1,4,count_audio_perturbations_only/130_silence_3.wav
130_silence_4,130,What is the number of distinct sound sources in the audio file?,2,3,1,4,count_audio_perturbations_only/130_silence_4.wav
130_volume_0,130,What is the number of distinct sound sources in the audio file?,2,3,1,4,count_audio_perturbations_only/130_volume_0.wav
130_volume_1,130,What is the number of distinct sound sources in the audio file?,2,3,1,4,count_audio_perturbations_only/130_volume_1.wav
130_volume_2,130,What is the number of distinct sound sources in the audio file?,2,3,1,4,count_audio_perturbations_only/130_volume_2.wav
130_volume_3,130,What is the number of distinct sound sources in the audio file?,2,3,1,4,count_audio_perturbations_only/130_volume_3.wav
130_volume_4,130,What is the number of distinct sound sources in the audio file?,2,3,1,4,count_audio_perturbations_only/130_volume_4.wav
132_silence_0,132,How many unique types of sound are present in this audio?,1,3,0,2,count_audio_perturbations_only/132_silence_0.wav
132_silence_1,132,How many unique types of sound are present in this audio?,1,3,0,2,count_audio_perturbations_only/132_silence_1.wav
132_silence_2,132,How many unique types of sound are present in this audio?,1,3,0,2,count_audio_perturbations_only/132_silence_2.wav
132_silence_3,132,How many unique types of sound are present in this audio?,1,3,0,2,count_audio_perturbations_only/132_silence_3.wav
132_silence_4,132,How many unique types of sound are present in this audio?,1,3,0,2,count_audio_perturbations_only/132_silence_4.wav
132_volume_0,132,How many unique types of sound are present in this audio?,1,3,0,2,count_audio_perturbations_only/132_volume_0.wav
132_volume_1,132,How many unique types of sound are present in this audio?,1,3,0,2,count_audio_perturbations_only/132_volume_1.wav
132_volume_2,132,How many unique types of sound are present in this audio?,1,3,0,2,count_audio_perturbations_only/132_volume_2.wav
132_volume_3,132,How many unique types of sound are present in this audio?,1,3,0,2,count_audio_perturbations_only/132_volume_3.wav
132_volume_4,132,How many unique types of sound are present in this audio?,1,3,0,2,count_audio_perturbations_only/132_volume_4.wav
133_silence_0,133,Identify the count of different sound sources in this clip.,0,2,3,1,count_audio_perturbations_only/133_silence_0.wav
133_silence_1,133,Identify the count of different sound sources in this clip.,0,2,3,1,count_audio_perturbations_only/133_silence_1.wav
133_silence_2,133,Identify the count of different sound sources in this clip.,0,2,3,1,count_audio_perturbations_only/133_silence_2.wav
133_silence_3,133,Identify the count of different sound sources in this clip.,0,2,3,1,count_audio_perturbations_only/133_silence_3.wav
133_silence_4,133,Identify the count of different sound sources in this clip.,0,2,3,1,count_audio_perturbations_only/133_silence_4.wav
133_volume_0,133,Identify the count of different sound sources in this clip.,0,2,3,1,count_audio_perturbations_only/133_volume_0.wav
133_volume_1,133,Identify the count of different sound sources in this clip.,0,2,3,1,count_audio_perturbations_only/133_volume_1.wav
133_volume_2,133,Identify the count of different sound sources in this clip.,0,2,3,1,count_audio_perturbations_only/133_volume_2.wav
133_volume_3,133,Identify the count of different sound sources in this clip.,0,2,3,1,count_audio_perturbations_only/133_volume_3.wav
133_volume_4,133,Identify the count of different sound sources in this clip.,0,2,3,1,count_audio_perturbations_only/133_volume_4.wav
134_silence_0,134,What is the total number of unique sounds heard in this audio?,2,3,4,1,count_audio_perturbations_only/134_silence_0.wav
134_silence_1,134,What is the total number of unique sounds heard in this audio?,2,3,4,1,count_audio_perturbations_only/134_silence_1.wav
134_silence_2,134,What is the total number of unique sounds heard in this audio?,2,3,4,1,count_audio_perturbations_only/134_silence_2.wav
134_silence_3,134,What is the total number of unique sounds heard in this audio?,2,3,4,1,count_audio_perturbations_only/134_silence_3.wav
134_silence_4,134,What is the total number of unique sounds heard in this audio?,2,3,4,1,count_audio_perturbations_only/134_silence_4.wav
134_volume_0,134,What is the total number of unique sounds heard in this audio?,2,3,4,1,count_audio_perturbations_only/134_volume_0.wav
134_volume_1,134,What is the total number of unique sounds heard in this audio?,2,3,4,1,count_audio_perturbations_only/134_volume_1.wav
134_volume_2,134,What is the total number of unique sounds heard in this audio?,2,3,4,1,count_audio_perturbations_only/134_volume_2.wav
134_volume_3,134,What is the total number of unique sounds heard in this audio?,2,3,4,1,count_audio_perturbations_only/134_volume_3.wav
134_volume_4,134,What is the total number of unique sounds heard in this audio?,2,3,4,1,count_audio_perturbations_only/134_volume_4.wav
136_silence_0,136,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/136_silence_0.wav
136_silence_1,136,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/136_silence_1.wav
136_silence_2,136,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/136_silence_2.wav
136_silence_3,136,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/136_silence_3.wav
136_silence_4,136,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/136_silence_4.wav
136_volume_0,136,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/136_volume_0.wav
136_volume_1,136,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/136_volume_1.wav
136_volume_2,136,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/136_volume_2.wav
136_volume_3,136,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/136_volume_3.wav
136_volume_4,136,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/136_volume_4.wav
137_silence_0,137,How many separate sound sources are included in the audio?,3,2,1,0,count_audio_perturbations_only/137_silence_0.wav
137_silence_1,137,How many separate sound sources are included in the audio?,3,2,1,0,count_audio_perturbations_only/137_silence_1.wav
137_silence_2,137,How many separate sound sources are included in the audio?,3,2,1,0,count_audio_perturbations_only/137_silence_2.wav
137_silence_3,137,How many separate sound sources are included in the audio?,3,2,1,0,count_audio_perturbations_only/137_silence_3.wav
137_silence_4,137,How many separate sound sources are included in the audio?,3,2,1,0,count_audio_perturbations_only/137_silence_4.wav
137_volume_0,137,How many separate sound sources are included in the audio?,3,2,1,0,count_audio_perturbations_only/137_volume_0.wav
137_volume_1,137,How many separate sound sources are included in the audio?,3,2,1,0,count_audio_perturbations_only/137_volume_1.wav
137_volume_2,137,How many separate sound sources are included in the audio?,3,2,1,0,count_audio_perturbations_only/137_volume_2.wav
137_volume_3,137,How many separate sound sources are included in the audio?,3,2,1,0,count_audio_perturbations_only/137_volume_3.wav
137_volume_4,137,How many separate sound sources are included in the audio?,3,2,1,0,count_audio_perturbations_only/137_volume_4.wav
138_silence_0,138,What is the total number of unique sound types in this audio?,5,6,3,4,count_audio_perturbations_only/138_silence_0.wav
138_silence_1,138,What is the total number of unique sound types in this audio?,5,6,3,4,count_audio_perturbations_only/138_silence_1.wav
138_silence_2,138,What is the total number of unique sound types in this audio?,5,6,3,4,count_audio_perturbations_only/138_silence_2.wav
138_silence_3,138,What is the total number of unique sound types in this audio?,5,6,3,4,count_audio_perturbations_only/138_silence_3.wav
138_silence_4,138,What is the total number of unique sound types in this audio?,5,6,3,4,count_audio_perturbations_only/138_silence_4.wav
138_volume_0,138,What is the total number of unique sound types in this audio?,5,6,3,4,count_audio_perturbations_only/138_volume_0.wav
138_volume_1,138,What is the total number of unique sound types in this audio?,5,6,3,4,count_audio_perturbations_only/138_volume_1.wav
138_volume_2,138,What is the total number of unique sound types in this audio?,5,6,3,4,count_audio_perturbations_only/138_volume_2.wav
138_volume_3,138,What is the total number of unique sound types in this audio?,5,6,3,4,count_audio_perturbations_only/138_volume_3.wav
138_volume_4,138,What is the total number of unique sound types in this audio?,5,6,3,4,count_audio_perturbations_only/138_volume_4.wav
139_silence_0,139,How many different sound sources can be heard in this clip?,3,1,2,0,count_audio_perturbations_only/139_silence_0.wav
139_silence_1,139,How many different sound sources can be heard in this clip?,3,1,2,0,count_audio_perturbations_only/139_silence_1.wav
139_silence_2,139,How many different sound sources can be heard in this clip?,3,1,2,0,count_audio_perturbations_only/139_silence_2.wav
139_silence_3,139,How many different sound sources can be heard in this clip?,3,1,2,0,count_audio_perturbations_only/139_silence_3.wav
139_silence_4,139,How many different sound sources can be heard in this clip?,3,1,2,0,count_audio_perturbations_only/139_silence_4.wav
139_volume_0,139,How many different sound sources can be heard in this clip?,3,1,2,0,count_audio_perturbations_only/139_volume_0.wav
139_volume_1,139,How many different sound sources can be heard in this clip?,3,1,2,0,count_audio_perturbations_only/139_volume_1.wav
139_volume_2,139,How many different sound sources can be heard in this clip?,3,1,2,0,count_audio_perturbations_only/139_volume_2.wav
139_volume_3,139,How many different sound sources can be heard in this clip?,3,1,2,0,count_audio_perturbations_only/139_volume_3.wav
139_volume_4,139,How many different sound sources can be heard in this clip?,3,1,2,0,count_audio_perturbations_only/139_volume_4.wav
140_silence_0,140,What is the number of distinct sound sources in the audio file?,1,2,3,0,count_audio_perturbations_only/140_silence_0.wav
140_silence_1,140,What is the number of distinct sound sources in the audio file?,1,2,3,0,count_audio_perturbations_only/140_silence_1.wav
140_silence_2,140,What is the number of distinct sound sources in the audio file?,1,2,3,0,count_audio_perturbations_only/140_silence_2.wav
140_silence_3,140,What is the number of distinct sound sources in the audio file?,1,2,3,0,count_audio_perturbations_only/140_silence_3.wav
140_silence_4,140,What is the number of distinct sound sources in the audio file?,1,2,3,0,count_audio_perturbations_only/140_silence_4.wav
140_volume_0,140,What is the number of distinct sound sources in the audio file?,1,2,3,0,count_audio_perturbations_only/140_volume_0.wav
140_volume_1,140,What is the number of distinct sound sources in the audio file?,1,2,3,0,count_audio_perturbations_only/140_volume_1.wav
140_volume_2,140,What is the number of distinct sound sources in the audio file?,1,2,3,0,count_audio_perturbations_only/140_volume_2.wav
140_volume_3,140,What is the number of distinct sound sources in the audio file?,1,2,3,0,count_audio_perturbations_only/140_volume_3.wav
140_volume_4,140,What is the number of distinct sound sources in the audio file?,1,2,3,0,count_audio_perturbations_only/140_volume_4.wav
141_silence_0,141,How many different types of sounds can be identified in this recording?,5,4,2,3,count_audio_perturbations_only/141_silence_0.wav
141_silence_1,141,How many different types of sounds can be identified in this recording?,5,4,2,3,count_audio_perturbations_only/141_silence_1.wav
141_silence_2,141,How many different types of sounds can be identified in this recording?,5,4,2,3,count_audio_perturbations_only/141_silence_2.wav
141_silence_3,141,How many different types of sounds can be identified in this recording?,5,4,2,3,count_audio_perturbations_only/141_silence_3.wav
141_silence_4,141,How many different types of sounds can be identified in this recording?,5,4,2,3,count_audio_perturbations_only/141_silence_4.wav
141_volume_0,141,How many different types of sounds can be identified in this recording?,5,4,2,3,count_audio_perturbations_only/141_volume_0.wav
141_volume_1,141,How many different types of sounds can be identified in this recording?,5,4,2,3,count_audio_perturbations_only/141_volume_1.wav
141_volume_2,141,How many different types of sounds can be identified in this recording?,5,4,2,3,count_audio_perturbations_only/141_volume_2.wav
141_volume_3,141,How many different types of sounds can be identified in this recording?,5,4,2,3,count_audio_perturbations_only/141_volume_3.wav
141_volume_4,141,How many different types of sounds can be identified in this recording?,5,4,2,3,count_audio_perturbations_only/141_volume_4.wav
143_silence_0,143,Identify the count of different sound sources in this clip.,1,3,2,0,count_audio_perturbations_only/143_silence_0.wav
143_silence_1,143,Identify the count of different sound sources in this clip.,1,3,2,0,count_audio_perturbations_only/143_silence_1.wav
143_silence_2,143,Identify the count of different sound sources in this clip.,1,3,2,0,count_audio_perturbations_only/143_silence_2.wav
143_silence_3,143,Identify the count of different sound sources in this clip.,1,3,2,0,count_audio_perturbations_only/143_silence_3.wav
143_silence_4,143,Identify the count of different sound sources in this clip.,1,3,2,0,count_audio_perturbations_only/143_silence_4.wav
143_volume_0,143,Identify the count of different sound sources in this clip.,1,3,2,0,count_audio_perturbations_only/143_volume_0.wav
143_volume_1,143,Identify the count of different sound sources in this clip.,1,3,2,0,count_audio_perturbations_only/143_volume_1.wav
143_volume_2,143,Identify the count of different sound sources in this clip.,1,3,2,0,count_audio_perturbations_only/143_volume_2.wav
143_volume_3,143,Identify the count of different sound sources in this clip.,1,3,2,0,count_audio_perturbations_only/143_volume_3.wav
143_volume_4,143,Identify the count of different sound sources in this clip.,1,3,2,0,count_audio_perturbations_only/143_volume_4.wav
144_silence_0,144,What is the total number of unique sounds heard in this audio?,1,4,2,3,count_audio_perturbations_only/144_silence_0.wav
144_silence_1,144,What is the total number of unique sounds heard in this audio?,1,4,2,3,count_audio_perturbations_only/144_silence_1.wav
144_silence_2,144,What is the total number of unique sounds heard in this audio?,1,4,2,3,count_audio_perturbations_only/144_silence_2.wav
144_silence_3,144,What is the total number of unique sounds heard in this audio?,1,4,2,3,count_audio_perturbations_only/144_silence_3.wav
144_silence_4,144,What is the total number of unique sounds heard in this audio?,1,4,2,3,count_audio_perturbations_only/144_silence_4.wav
144_volume_0,144,What is the total number of unique sounds heard in this audio?,1,4,2,3,count_audio_perturbations_only/144_volume_0.wav
144_volume_1,144,What is the total number of unique sounds heard in this audio?,1,4,2,3,count_audio_perturbations_only/144_volume_1.wav
144_volume_2,144,What is the total number of unique sounds heard in this audio?,1,4,2,3,count_audio_perturbations_only/144_volume_2.wav
144_volume_3,144,What is the total number of unique sounds heard in this audio?,1,4,2,3,count_audio_perturbations_only/144_volume_3.wav
144_volume_4,144,What is the total number of unique sounds heard in this audio?,1,4,2,3,count_audio_perturbations_only/144_volume_4.wav
145_silence_0,145,How many distinct sound categories are there in this audio file?,3,2,1,4,count_audio_perturbations_only/145_silence_0.wav
145_silence_1,145,How many distinct sound categories are there in this audio file?,3,2,1,4,count_audio_perturbations_only/145_silence_1.wav
145_silence_2,145,How many distinct sound categories are there in this audio file?,3,2,1,4,count_audio_perturbations_only/145_silence_2.wav
145_silence_3,145,How many distinct sound categories are there in this audio file?,3,2,1,4,count_audio_perturbations_only/145_silence_3.wav
145_silence_4,145,How many distinct sound categories are there in this audio file?,3,2,1,4,count_audio_perturbations_only/145_silence_4.wav
145_volume_0,145,How many distinct sound categories are there in this audio file?,3,2,1,4,count_audio_perturbations_only/145_volume_0.wav
145_volume_1,145,How many distinct sound categories are there in this audio file?,3,2,1,4,count_audio_perturbations_only/145_volume_1.wav
145_volume_2,145,How many distinct sound categories are there in this audio file?,3,2,1,4,count_audio_perturbations_only/145_volume_2.wav
145_volume_3,145,How many distinct sound categories are there in this audio file?,3,2,1,4,count_audio_perturbations_only/145_volume_3.wav
145_volume_4,145,How many distinct sound categories are there in this audio file?,3,2,1,4,count_audio_perturbations_only/145_volume_4.wav
146_silence_0,146,Determine the number of unique sound sources in this recording.,3,1,2,0,count_audio_perturbations_only/146_silence_0.wav
146_silence_1,146,Determine the number of unique sound sources in this recording.,3,1,2,0,count_audio_perturbations_only/146_silence_1.wav
146_silence_2,146,Determine the number of unique sound sources in this recording.,3,1,2,0,count_audio_perturbations_only/146_silence_2.wav
146_silence_3,146,Determine the number of unique sound sources in this recording.,3,1,2,0,count_audio_perturbations_only/146_silence_3.wav
146_silence_4,146,Determine the number of unique sound sources in this recording.,3,1,2,0,count_audio_perturbations_only/146_silence_4.wav
146_volume_0,146,Determine the number of unique sound sources in this recording.,3,1,2,0,count_audio_perturbations_only/146_volume_0.wav
146_volume_1,146,Determine the number of unique sound sources in this recording.,3,1,2,0,count_audio_perturbations_only/146_volume_1.wav
146_volume_2,146,Determine the number of unique sound sources in this recording.,3,1,2,0,count_audio_perturbations_only/146_volume_2.wav
146_volume_3,146,Determine the number of unique sound sources in this recording.,3,1,2,0,count_audio_perturbations_only/146_volume_3.wav
146_volume_4,146,Determine the number of unique sound sources in this recording.,3,1,2,0,count_audio_perturbations_only/146_volume_4.wav
147_silence_0,147,How many separate sound sources are included in the audio?,4,2,3,1,count_audio_perturbations_only/147_silence_0.wav
147_silence_1,147,How many separate sound sources are included in the audio?,4,2,3,1,count_audio_perturbations_only/147_silence_1.wav
147_silence_2,147,How many separate sound sources are included in the audio?,4,2,3,1,count_audio_perturbations_only/147_silence_2.wav
147_silence_3,147,How many separate sound sources are included in the audio?,4,2,3,1,count_audio_perturbations_only/147_silence_3.wav
147_silence_4,147,How many separate sound sources are included in the audio?,4,2,3,1,count_audio_perturbations_only/147_silence_4.wav
147_volume_0,147,How many separate sound sources are included in the audio?,4,2,3,1,count_audio_perturbations_only/147_volume_0.wav
147_volume_1,147,How many separate sound sources are included in the audio?,4,2,3,1,count_audio_perturbations_only/147_volume_1.wav
147_volume_2,147,How many separate sound sources are included in the audio?,4,2,3,1,count_audio_perturbations_only/147_volume_2.wav
147_volume_3,147,How many separate sound sources are included in the audio?,4,2,3,1,count_audio_perturbations_only/147_volume_3.wav
147_volume_4,147,How many separate sound sources are included in the audio?,4,2,3,1,count_audio_perturbations_only/147_volume_4.wav
148_silence_0,148,What is the total number of unique sound types in this audio?,2,3,1,4,count_audio_perturbations_only/148_silence_0.wav
148_silence_1,148,What is the total number of unique sound types in this audio?,2,3,1,4,count_audio_perturbations_only/148_silence_1.wav
148_silence_2,148,What is the total number of unique sound types in this audio?,2,3,1,4,count_audio_perturbations_only/148_silence_2.wav
148_silence_3,148,What is the total number of unique sound types in this audio?,2,3,1,4,count_audio_perturbations_only/148_silence_3.wav
148_silence_4,148,What is the total number of unique sound types in this audio?,2,3,1,4,count_audio_perturbations_only/148_silence_4.wav
148_volume_0,148,What is the total number of unique sound types in this audio?,2,3,1,4,count_audio_perturbations_only/148_volume_0.wav
148_volume_1,148,What is the total number of unique sound types in this audio?,2,3,1,4,count_audio_perturbations_only/148_volume_1.wav
148_volume_2,148,What is the total number of unique sound types in this audio?,2,3,1,4,count_audio_perturbations_only/148_volume_2.wav
148_volume_3,148,What is the total number of unique sound types in this audio?,2,3,1,4,count_audio_perturbations_only/148_volume_3.wav
148_volume_4,148,What is the total number of unique sound types in this audio?,2,3,1,4,count_audio_perturbations_only/148_volume_4.wav
150_silence_0,150,What is the number of distinct sound sources in the audio file?,1,3,0,2,count_audio_perturbations_only/150_silence_0.wav
150_silence_1,150,What is the number of distinct sound sources in the audio file?,1,3,0,2,count_audio_perturbations_only/150_silence_1.wav
150_silence_2,150,What is the number of distinct sound sources in the audio file?,1,3,0,2,count_audio_perturbations_only/150_silence_2.wav
150_silence_3,150,What is the number of distinct sound sources in the audio file?,1,3,0,2,count_audio_perturbations_only/150_silence_3.wav
150_silence_4,150,What is the number of distinct sound sources in the audio file?,1,3,0,2,count_audio_perturbations_only/150_silence_4.wav
150_volume_0,150,What is the number of distinct sound sources in the audio file?,1,3,0,2,count_audio_perturbations_only/150_volume_0.wav
150_volume_1,150,What is the number of distinct sound sources in the audio file?,1,3,0,2,count_audio_perturbations_only/150_volume_1.wav
150_volume_2,150,What is the number of distinct sound sources in the audio file?,1,3,0,2,count_audio_perturbations_only/150_volume_2.wav
150_volume_3,150,What is the number of distinct sound sources in the audio file?,1,3,0,2,count_audio_perturbations_only/150_volume_3.wav
150_volume_4,150,What is the number of distinct sound sources in the audio file?,1,3,0,2,count_audio_perturbations_only/150_volume_4.wav
151_silence_0,151,How many different types of sounds can be identified in this recording?,4,2,1,3,count_audio_perturbations_only/151_silence_0.wav
151_silence_1,151,How many different types of sounds can be identified in this recording?,4,2,1,3,count_audio_perturbations_only/151_silence_1.wav
151_silence_2,151,How many different types of sounds can be identified in this recording?,4,2,1,3,count_audio_perturbations_only/151_silence_2.wav
151_silence_3,151,How many different types of sounds can be identified in this recording?,4,2,1,3,count_audio_perturbations_only/151_silence_3.wav
151_silence_4,151,How many different types of sounds can be identified in this recording?,4,2,1,3,count_audio_perturbations_only/151_silence_4.wav
151_volume_0,151,How many different types of sounds can be identified in this recording?,4,2,1,3,count_audio_perturbations_only/151_volume_0.wav
151_volume_1,151,How many different types of sounds can be identified in this recording?,4,2,1,3,count_audio_perturbations_only/151_volume_1.wav
151_volume_2,151,How many different types of sounds can be identified in this recording?,4,2,1,3,count_audio_perturbations_only/151_volume_2.wav
151_volume_3,151,How many different types of sounds can be identified in this recording?,4,2,1,3,count_audio_perturbations_only/151_volume_3.wav
151_volume_4,151,How many different types of sounds can be identified in this recording?,4,2,1,3,count_audio_perturbations_only/151_volume_4.wav
154_silence_0,154,What is the total number of unique sounds heard in this audio?,3,0,1,2,count_audio_perturbations_only/154_silence_0.wav
154_silence_1,154,What is the total number of unique sounds heard in this audio?,3,0,1,2,count_audio_perturbations_only/154_silence_1.wav
154_silence_2,154,What is the total number of unique sounds heard in this audio?,3,0,1,2,count_audio_perturbations_only/154_silence_2.wav
154_silence_3,154,What is the total number of unique sounds heard in this audio?,3,0,1,2,count_audio_perturbations_only/154_silence_3.wav
154_silence_4,154,What is the total number of unique sounds heard in this audio?,3,0,1,2,count_audio_perturbations_only/154_silence_4.wav
154_volume_0,154,What is the total number of unique sounds heard in this audio?,3,0,1,2,count_audio_perturbations_only/154_volume_0.wav
154_volume_1,154,What is the total number of unique sounds heard in this audio?,3,0,1,2,count_audio_perturbations_only/154_volume_1.wav
154_volume_2,154,What is the total number of unique sounds heard in this audio?,3,0,1,2,count_audio_perturbations_only/154_volume_2.wav
154_volume_3,154,What is the total number of unique sounds heard in this audio?,3,0,1,2,count_audio_perturbations_only/154_volume_3.wav
154_volume_4,154,What is the total number of unique sounds heard in this audio?,3,0,1,2,count_audio_perturbations_only/154_volume_4.wav
156_silence_0,156,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/156_silence_0.wav
156_silence_1,156,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/156_silence_1.wav
156_silence_2,156,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/156_silence_2.wav
156_silence_3,156,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/156_silence_3.wav
156_silence_4,156,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/156_silence_4.wav
156_volume_0,156,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/156_volume_0.wav
156_volume_1,156,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/156_volume_1.wav
156_volume_2,156,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/156_volume_2.wav
156_volume_3,156,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/156_volume_3.wav
156_volume_4,156,Determine the number of unique sound sources in this recording.,2,1,0,3,count_audio_perturbations_only/156_volume_4.wav
158_silence_0,158,What is the total number of unique sound types in this audio?,1,0,2,3,count_audio_perturbations_only/158_silence_0.wav
158_silence_1,158,What is the total number of unique sound types in this audio?,1,0,2,3,count_audio_perturbations_only/158_silence_1.wav
158_silence_2,158,What is the total number of unique sound types in this audio?,1,0,2,3,count_audio_perturbations_only/158_silence_2.wav
158_silence_3,158,What is the total number of unique sound types in this audio?,1,0,2,3,count_audio_perturbations_only/158_silence_3.wav
158_silence_4,158,What is the total number of unique sound types in this audio?,1,0,2,3,count_audio_perturbations_only/158_silence_4.wav
158_volume_0,158,What is the total number of unique sound types in this audio?,1,0,2,3,count_audio_perturbations_only/158_volume_0.wav
158_volume_1,158,What is the total number of unique sound types in this audio?,1,0,2,3,count_audio_perturbations_only/158_volume_1.wav
158_volume_2,158,What is the total number of unique sound types in this audio?,1,0,2,3,count_audio_perturbations_only/158_volume_2.wav
158_volume_3,158,What is the total number of unique sound types in this audio?,1,0,2,3,count_audio_perturbations_only/158_volume_3.wav
158_volume_4,158,What is the total number of unique sound types in this audio?,1,0,2,3,count_audio_perturbations_only/158_volume_4.wav
159_silence_0,159,How many different sound sources can be heard in this clip?,5,2,3,4,count_audio_perturbations_only/159_silence_0.wav
159_silence_1,159,How many different sound sources can be heard in this clip?,5,2,3,4,count_audio_perturbations_only/159_silence_1.wav
159_silence_2,159,How many different sound sources can be heard in this clip?,5,2,3,4,count_audio_perturbations_only/159_silence_2.wav
159_silence_3,159,How many different sound sources can be heard in this clip?,5,2,3,4,count_audio_perturbations_only/159_silence_3.wav
159_silence_4,159,How many different sound sources can be heard in this clip?,5,2,3,4,count_audio_perturbations_only/159_silence_4.wav
159_volume_0,159,How many different sound sources can be heard in this clip?,5,2,3,4,count_audio_perturbations_only/159_volume_0.wav
159_volume_1,159,How many different sound sources can be heard in this clip?,5,2,3,4,count_audio_perturbations_only/159_volume_1.wav
159_volume_2,159,How many different sound sources can be heard in this clip?,5,2,3,4,count_audio_perturbations_only/159_volume_2.wav
159_volume_3,159,How many different sound sources can be heard in this clip?,5,2,3,4,count_audio_perturbations_only/159_volume_3.wav
159_volume_4,159,How many different sound sources can be heard in this clip?,5,2,3,4,count_audio_perturbations_only/159_volume_4.wav
160_silence_0,160,What is the number of distinct sound sources in the audio file?,1,4,3,2,count_audio_perturbations_only/160_silence_0.wav
160_silence_1,160,What is the number of distinct sound sources in the audio file?,1,4,3,2,count_audio_perturbations_only/160_silence_1.wav
160_silence_2,160,What is the number of distinct sound sources in the audio file?,1,4,3,2,count_audio_perturbations_only/160_silence_2.wav
160_silence_3,160,What is the number of distinct sound sources in the audio file?,1,4,3,2,count_audio_perturbations_only/160_silence_3.wav
160_silence_4,160,What is the number of distinct sound sources in the audio file?,1,4,3,2,count_audio_perturbations_only/160_silence_4.wav
160_volume_0,160,What is the number of distinct sound sources in the audio file?,1,4,3,2,count_audio_perturbations_only/160_volume_0.wav
160_volume_1,160,What is the number of distinct sound sources in the audio file?,1,4,3,2,count_audio_perturbations_only/160_volume_1.wav
160_volume_2,160,What is the number of distinct sound sources in the audio file?,1,4,3,2,count_audio_perturbations_only/160_volume_2.wav
160_volume_3,160,What is the number of distinct sound sources in the audio file?,1,4,3,2,count_audio_perturbations_only/160_volume_3.wav
160_volume_4,160,What is the number of distinct sound sources in the audio file?,1,4,3,2,count_audio_perturbations_only/160_volume_4.wav
161_silence_0,161,How many different types of sounds can be identified in this recording?,2,4,1,3,count_audio_perturbations_only/161_silence_0.wav
161_silence_1,161,How many different types of sounds can be identified in this recording?,2,4,1,3,count_audio_perturbations_only/161_silence_1.wav
161_silence_2,161,How many different types of sounds can be identified in this recording?,2,4,1,3,count_audio_perturbations_only/161_silence_2.wav
161_silence_3,161,How many different types of sounds can be identified in this recording?,2,4,1,3,count_audio_perturbations_only/161_silence_3.wav
161_silence_4,161,How many different types of sounds can be identified in this recording?,2,4,1,3,count_audio_perturbations_only/161_silence_4.wav
161_volume_0,161,How many different types of sounds can be identified in this recording?,2,4,1,3,count_audio_perturbations_only/161_volume_0.wav
161_volume_1,161,How many different types of sounds can be identified in this recording?,2,4,1,3,count_audio_perturbations_only/161_volume_1.wav
161_volume_2,161,How many different types of sounds can be identified in this recording?,2,4,1,3,count_audio_perturbations_only/161_volume_2.wav
161_volume_3,161,How many different types of sounds can be identified in this recording?,2,4,1,3,count_audio_perturbations_only/161_volume_3.wav
161_volume_4,161,How many different types of sounds can be identified in this recording?,2,4,1,3,count_audio_perturbations_only/161_volume_4.wav
