id,question,audio_path,optionA,optionB,optionC,optionD,correct,source_wavs,source_categories,orig_idx,idx
143,What sound event ranks third in order?,audios/143.wav,sea_waves,Sneezing,Engine,Church bells,A,"['/home/data/ESC-50/ESC-50-master/audio/5-103416-A-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/3-144827-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-120218-A-30.wav']","['pig', 'fireworks', 'sea_waves', 'door_wood_knock']",143,143_rephrased1
143,What event is the third sound event?,audios/143.wav,sea_waves,Sneezing,Engine,Church bells,A,"['/home/data/ESC-50/ESC-50-master/audio/5-103416-A-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/3-144827-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-120218-A-30.wav']","['pig', 'fireworks', 'sea_waves', 'door_wood_knock']",143,143_rephrased2
143,What is the third sound event in the sequence?,audios/143.wav,sea_waves,Sneezing,Engine,Church bells,A,"['/home/data/ESC-50/ESC-50-master/audio/5-103416-A-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/3-144827-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-120218-A-30.wav']","['pig', 'fireworks', 'sea_waves', 'door_wood_knock']",143,143_rephrased3
143,What sound event comes in third place?,audios/143.wav,sea_waves,Sneezing,Engine,Church bells,A,"['/home/data/ESC-50/ESC-50-master/audio/5-103416-A-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/3-144827-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-120218-A-30.wav']","['pig', 'fireworks', 'sea_waves', 'door_wood_knock']",143,143_rephrased4
143,In what order is the third sound event?,audios/143.wav,sea_waves,Sneezing,Engine,Church bells,A,"['/home/data/ESC-50/ESC-50-master/audio/5-103416-A-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/3-144827-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-120218-A-30.wav']","['pig', 'fireworks', 'sea_waves', 'door_wood_knock']",143,143_rephrased5
143,What sound event occurs after the second in the sequence?,audios/143.wav,sea_waves,Sneezing,Engine,Church bells,A,"['/home/data/ESC-50/ESC-50-master/audio/5-103416-A-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/3-144827-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-120218-A-30.wav']","['pig', 'fireworks', 'sea_waves', 'door_wood_knock']",143,143_rephrased6
143,What event is third in a series of sound events?,audios/143.wav,sea_waves,Sneezing,Engine,Church bells,A,"['/home/data/ESC-50/ESC-50-master/audio/5-103416-A-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/3-144827-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-120218-A-30.wav']","['pig', 'fireworks', 'sea_waves', 'door_wood_knock']",143,143_rephrased7
143,The third sound event in a sequence is what?,audios/143.wav,sea_waves,Sneezing,Engine,Church bells,A,"['/home/data/ESC-50/ESC-50-master/audio/5-103416-A-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/3-144827-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-120218-A-30.wav']","['pig', 'fireworks', 'sea_waves', 'door_wood_knock']",143,143_rephrased8
143,What sound event follows the second in a sequence of sounds?,audios/143.wav,sea_waves,Sneezing,Engine,Church bells,A,"['/home/data/ESC-50/ESC-50-master/audio/5-103416-A-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/3-144827-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-120218-A-30.wav']","['pig', 'fireworks', 'sea_waves', 'door_wood_knock']",143,143_rephrased9
143,What sound event ranks third in a series of events?,audios/143.wav,sea_waves,Sneezing,Engine,Church bells,A,"['/home/data/ESC-50/ESC-50-master/audio/5-103416-A-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/3-144827-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-120218-A-30.wav']","['pig', 'fireworks', 'sea_waves', 'door_wood_knock']",143,143_rephrased10
144,What sound event happens immediately after the first sound event?,audios/144.wav,Wind,Door knock,Dog,helicopter,D,"['/home/data/ESC-50/ESC-50-master/audio/4-172500-C-27.wav', '/home/data/ESC-50/ESC-50-master/audio/3-68630-B-40.wav', '/home/data/ESC-50/ESC-50-master/audio/4-201300-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/3-95695-B-5.wav']","['brushing_teeth', 'helicopter', 'mouse_click', 'cat']",144,144_rephrased1
144,What is the second sound event in a sequence of sound events?,audios/144.wav,Wind,Door knock,Dog,helicopter,D,"['/home/data/ESC-50/ESC-50-master/audio/4-172500-C-27.wav', '/home/data/ESC-50/ESC-50-master/audio/3-68630-B-40.wav', '/home/data/ESC-50/ESC-50-master/audio/4-201300-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/3-95695-B-5.wav']","['brushing_teeth', 'helicopter', 'mouse_click', 'cat']",144,144_rephrased2
144,What comes second in a series of sound events?,audios/144.wav,Wind,Door knock,Dog,helicopter,D,"['/home/data/ESC-50/ESC-50-master/audio/4-172500-C-27.wav', '/home/data/ESC-50/ESC-50-master/audio/3-68630-B-40.wav', '/home/data/ESC-50/ESC-50-master/audio/4-201300-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/3-95695-B-5.wav']","['brushing_teeth', 'helicopter', 'mouse_click', 'cat']",144,144_rephrased3
144,"In a sequence of sound events, which one happens next?",audios/144.wav,Wind,Door knock,Dog,helicopter,D,"['/home/data/ESC-50/ESC-50-master/audio/4-172500-C-27.wav', '/home/data/ESC-50/ESC-50-master/audio/3-68630-B-40.wav', '/home/data/ESC-50/ESC-50-master/audio/4-201300-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/3-95695-B-5.wav']","['brushing_teeth', 'helicopter', 'mouse_click', 'cat']",144,144_rephrased4
144,Which sound event follows the initial sound event?,audios/144.wav,Wind,Door knock,Dog,helicopter,D,"['/home/data/ESC-50/ESC-50-master/audio/4-172500-C-27.wav', '/home/data/ESC-50/ESC-50-master/audio/3-68630-B-40.wav', '/home/data/ESC-50/ESC-50-master/audio/4-201300-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/3-95695-B-5.wav']","['brushing_teeth', 'helicopter', 'mouse_click', 'cat']",144,144_rephrased5
144,What is the sound event that occurs right after the first one?,audios/144.wav,Wind,Door knock,Dog,helicopter,D,"['/home/data/ESC-50/ESC-50-master/audio/4-172500-C-27.wav', '/home/data/ESC-50/ESC-50-master/audio/3-68630-B-40.wav', '/home/data/ESC-50/ESC-50-master/audio/4-201300-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/3-95695-B-5.wav']","['brushing_teeth', 'helicopter', 'mouse_click', 'cat']",144,144_rephrased6
144,What is the second occurrence of a sound event in a given sequence?,audios/144.wav,Wind,Door knock,Dog,helicopter,D,"['/home/data/ESC-50/ESC-50-master/audio/4-172500-C-27.wav', '/home/data/ESC-50/ESC-50-master/audio/3-68630-B-40.wav', '/home/data/ESC-50/ESC-50-master/audio/4-201300-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/3-95695-B-5.wav']","['brushing_teeth', 'helicopter', 'mouse_click', 'cat']",144,144_rephrased7
144,"In a series of sound events, what is the one that occurs second?",audios/144.wav,Wind,Door knock,Dog,helicopter,D,"['/home/data/ESC-50/ESC-50-master/audio/4-172500-C-27.wav', '/home/data/ESC-50/ESC-50-master/audio/3-68630-B-40.wav', '/home/data/ESC-50/ESC-50-master/audio/4-201300-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/3-95695-B-5.wav']","['brushing_teeth', 'helicopter', 'mouse_click', 'cat']",144,144_rephrased8
144,What happens second in a chain of sound events?,audios/144.wav,Wind,Door knock,Dog,helicopter,D,"['/home/data/ESC-50/ESC-50-master/audio/4-172500-C-27.wav', '/home/data/ESC-50/ESC-50-master/audio/3-68630-B-40.wav', '/home/data/ESC-50/ESC-50-master/audio/4-201300-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/3-95695-B-5.wav']","['brushing_teeth', 'helicopter', 'mouse_click', 'cat']",144,144_rephrased9
146,What sound event happens immediately after the first one?,audios/146.wav,footsteps,"Drinking, sipping",Mouse click,Crow,A,"['/home/data/ESC-50/ESC-50-master/audio/5-133989-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/1-155858-C-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-B-48.wav']","['siren', 'footsteps', 'fireworks']",146,146_rephrased1
146,What is the second sound event that occurs?,audios/146.wav,footsteps,"Drinking, sipping",Mouse click,Crow,A,"['/home/data/ESC-50/ESC-50-master/audio/5-133989-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/1-155858-C-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-B-48.wav']","['siren', 'footsteps', 'fireworks']",146,146_rephrased2
146,What sound event happens right after the first sound event?,audios/146.wav,footsteps,"Drinking, sipping",Mouse click,Crow,A,"['/home/data/ESC-50/ESC-50-master/audio/5-133989-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/1-155858-C-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-B-48.wav']","['siren', 'footsteps', 'fireworks']",146,146_rephrased3
146,Which sound event happens after the initial sound event?,audios/146.wav,footsteps,"Drinking, sipping",Mouse click,Crow,A,"['/home/data/ESC-50/ESC-50-master/audio/5-133989-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/1-155858-C-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-B-48.wav']","['siren', 'footsteps', 'fireworks']",146,146_rephrased4
146,"What is the sequence of sound events, and which one is second?",audios/146.wav,footsteps,"Drinking, sipping",Mouse click,Crow,A,"['/home/data/ESC-50/ESC-50-master/audio/5-133989-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/1-155858-C-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-B-48.wav']","['siren', 'footsteps', 'fireworks']",146,146_rephrased5
146,What sound event comes after the first sound event in a sequence?,audios/146.wav,footsteps,"Drinking, sipping",Mouse click,Crow,A,"['/home/data/ESC-50/ESC-50-master/audio/5-133989-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/1-155858-C-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-B-48.wav']","['siren', 'footsteps', 'fireworks']",146,146_rephrased6
146,What is the name of the second sound event that occurs?,audios/146.wav,footsteps,"Drinking, sipping",Mouse click,Crow,A,"['/home/data/ESC-50/ESC-50-master/audio/5-133989-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/1-155858-C-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-B-48.wav']","['siren', 'footsteps', 'fireworks']",146,146_rephrased7
146,"In a sequence of sound events, which one occurs immediately after the first?",audios/146.wav,footsteps,"Drinking, sipping",Mouse click,Crow,A,"['/home/data/ESC-50/ESC-50-master/audio/5-133989-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/1-155858-C-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-B-48.wav']","['siren', 'footsteps', 'fireworks']",146,146_rephrased8
146,What is the sound event that occurs after the initial sound event in a series?,audios/146.wav,footsteps,"Drinking, sipping",Mouse click,Crow,A,"['/home/data/ESC-50/ESC-50-master/audio/5-133989-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/1-155858-C-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-119648-B-48.wav']","['siren', 'footsteps', 'fireworks']",146,146_rephrased9
147,What sound event happens in the second position?,audios/147.wav,Sea waves,Crickets,wind,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/1-69760-A-16.wav']","['crying_baby', 'wind']",147,147_rephrased1
147,What is the sound event that occurs after the first one?,audios/147.wav,Sea waves,Crickets,wind,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/1-69760-A-16.wav']","['crying_baby', 'wind']",147,147_rephrased2
147,What sound event is the second to happen?,audios/147.wav,Sea waves,Crickets,wind,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/1-69760-A-16.wav']","['crying_baby', 'wind']",147,147_rephrased3
147,In what order does the second sound event occur?,audios/147.wav,Sea waves,Crickets,wind,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/1-69760-A-16.wav']","['crying_baby', 'wind']",147,147_rephrased4
147,What is the second occurrence of a sound event?,audios/147.wav,Sea waves,Crickets,wind,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/1-69760-A-16.wav']","['crying_baby', 'wind']",147,147_rephrased5
147,Which sound event happens immediately after the first one?,audios/147.wav,Sea waves,Crickets,wind,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/1-69760-A-16.wav']","['crying_baby', 'wind']",147,147_rephrased6
147,What sound event occurs following the initial sound event?,audios/147.wav,Sea waves,Crickets,wind,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/1-69760-A-16.wav']","['crying_baby', 'wind']",147,147_rephrased7
147,In what sequence does the second sound event take place?,audios/147.wav,Sea waves,Crickets,wind,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/1-69760-A-16.wav']","['crying_baby', 'wind']",147,147_rephrased8
147,What sound event happens right after the first sound event?,audios/147.wav,Sea waves,Crickets,wind,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/1-69760-A-16.wav']","['crying_baby', 'wind']",147,147_rephrased9
147,What sound event occurs right after the initial sound event?,audios/147.wav,Sea waves,Crickets,wind,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/1-69760-A-16.wav']","['crying_baby', 'wind']",147,147_rephrased10
148,What is the second sound event to occur?,audios/148.wav,dog,Door knock,Mouse click,Pouring water,A,"['/home/data/ESC-50/ESC-50-master/audio/5-216131-A-32.wav', '/home/data/ESC-50/ESC-50-master/audio/4-194754-A-0.wav', '/home/data/ESC-50/ESC-50-master/audio/4-111671-B-42.wav']","['keyboard_typing', 'dog', 'siren']",148,148_rephrased1
148,What happens as the second sound event?,audios/148.wav,dog,Door knock,Mouse click,Pouring water,A,"['/home/data/ESC-50/ESC-50-master/audio/5-216131-A-32.wav', '/home/data/ESC-50/ESC-50-master/audio/4-194754-A-0.wav', '/home/data/ESC-50/ESC-50-master/audio/4-111671-B-42.wav']","['keyboard_typing', 'dog', 'siren']",148,148_rephrased2
148,What occurs as the second sound event in terms of sound?,audios/148.wav,dog,Door knock,Mouse click,Pouring water,A,"['/home/data/ESC-50/ESC-50-master/audio/5-216131-A-32.wav', '/home/data/ESC-50/ESC-50-master/audio/4-194754-A-0.wav', '/home/data/ESC-50/ESC-50-master/audio/4-111671-B-42.wav']","['keyboard_typing', 'dog', 'siren']",148,148_rephrased3
148,Which sound event happens immediately after the first?,audios/148.wav,dog,Door knock,Mouse click,Pouring water,A,"['/home/data/ESC-50/ESC-50-master/audio/5-216131-A-32.wav', '/home/data/ESC-50/ESC-50-master/audio/4-194754-A-0.wav', '/home/data/ESC-50/ESC-50-master/audio/4-111671-B-42.wav']","['keyboard_typing', 'dog', 'siren']",148,148_rephrased4
148,"What is the sequence of sound events, specifically the second?",audios/148.wav,dog,Door knock,Mouse click,Pouring water,A,"['/home/data/ESC-50/ESC-50-master/audio/5-216131-A-32.wav', '/home/data/ESC-50/ESC-50-master/audio/4-194754-A-0.wav', '/home/data/ESC-50/ESC-50-master/audio/4-111671-B-42.wav']","['keyboard_typing', 'dog', 'siren']",148,148_rephrased5
148,Which sound event follows the first sound event?,audios/148.wav,dog,Door knock,Mouse click,Pouring water,A,"['/home/data/ESC-50/ESC-50-master/audio/5-216131-A-32.wav', '/home/data/ESC-50/ESC-50-master/audio/4-194754-A-0.wav', '/home/data/ESC-50/ESC-50-master/audio/4-111671-B-42.wav']","['keyboard_typing', 'dog', 'siren']",148,148_rephrased6
148,"In what order do sound events occur, with the second one being of interest?",audios/148.wav,dog,Door knock,Mouse click,Pouring water,A,"['/home/data/ESC-50/ESC-50-master/audio/5-216131-A-32.wav', '/home/data/ESC-50/ESC-50-master/audio/4-194754-A-0.wav', '/home/data/ESC-50/ESC-50-master/audio/4-111671-B-42.wav']","['keyboard_typing', 'dog', 'siren']",148,148_rephrased7
148,What is the nature of the second sound event in terms of its occurrence?,audios/148.wav,dog,Door knock,Mouse click,Pouring water,A,"['/home/data/ESC-50/ESC-50-master/audio/5-216131-A-32.wav', '/home/data/ESC-50/ESC-50-master/audio/4-194754-A-0.wav', '/home/data/ESC-50/ESC-50-master/audio/4-111671-B-42.wav']","['keyboard_typing', 'dog', 'siren']",148,148_rephrased8
148,"What is the sequence of events in terms of sound, with the second one being crucial?",audios/148.wav,dog,Door knock,Mouse click,Pouring water,A,"['/home/data/ESC-50/ESC-50-master/audio/5-216131-A-32.wav', '/home/data/ESC-50/ESC-50-master/audio/4-194754-A-0.wav', '/home/data/ESC-50/ESC-50-master/audio/4-111671-B-42.wav']","['keyboard_typing', 'dog', 'siren']",148,148_rephrased9
148,What sound event comes after the initial sound event?,audios/148.wav,dog,Door knock,Mouse click,Pouring water,A,"['/home/data/ESC-50/ESC-50-master/audio/5-216131-A-32.wav', '/home/data/ESC-50/ESC-50-master/audio/4-194754-A-0.wav', '/home/data/ESC-50/ESC-50-master/audio/4-111671-B-42.wav']","['keyboard_typing', 'dog', 'siren']",148,148_rephrased10
149,What event is the first to produce a sound?,audios/149.wav,Cow,crackling_fire,Hen,Clock alarm,B,"['/home/data/ESC-50/ESC-50-master/audio/3-65748-A-12.wav', '/home/data/ESC-50/ESC-50-master/audio/5-191497-A-33.wav']","['crackling_fire', 'door_wood_creaks']",149,149_rephrased1
149,What occurs first that makes a noise?,audios/149.wav,Cow,crackling_fire,Hen,Clock alarm,B,"['/home/data/ESC-50/ESC-50-master/audio/3-65748-A-12.wav', '/home/data/ESC-50/ESC-50-master/audio/5-191497-A-33.wav']","['crackling_fire', 'door_wood_creaks']",149,149_rephrased2
149,What sound occurs initially?,audios/149.wav,Cow,crackling_fire,Hen,Clock alarm,B,"['/home/data/ESC-50/ESC-50-master/audio/3-65748-A-12.wav', '/home/data/ESC-50/ESC-50-master/audio/5-191497-A-33.wav']","['crackling_fire', 'door_wood_creaks']",149,149_rephrased3
149,What noise is heard first?,audios/149.wav,Cow,crackling_fire,Hen,Clock alarm,B,"['/home/data/ESC-50/ESC-50-master/audio/3-65748-A-12.wav', '/home/data/ESC-50/ESC-50-master/audio/5-191497-A-33.wav']","['crackling_fire', 'door_wood_creaks']",149,149_rephrased4
149,What event produces the first audible sound?,audios/149.wav,Cow,crackling_fire,Hen,Clock alarm,B,"['/home/data/ESC-50/ESC-50-master/audio/3-65748-A-12.wav', '/home/data/ESC-50/ESC-50-master/audio/5-191497-A-33.wav']","['crackling_fire', 'door_wood_creaks']",149,149_rephrased5
149,What is the first sound event to occur?,audios/149.wav,Cow,crackling_fire,Hen,Clock alarm,B,"['/home/data/ESC-50/ESC-50-master/audio/3-65748-A-12.wav', '/home/data/ESC-50/ESC-50-master/audio/5-191497-A-33.wav']","['crackling_fire', 'door_wood_creaks']",149,149_rephrased6
149,What happens first that we can hear?,audios/149.wav,Cow,crackling_fire,Hen,Clock alarm,B,"['/home/data/ESC-50/ESC-50-master/audio/3-65748-A-12.wav', '/home/data/ESC-50/ESC-50-master/audio/5-191497-A-33.wav']","['crackling_fire', 'door_wood_creaks']",149,149_rephrased7
149,What is the initial sound event?,audios/149.wav,Cow,crackling_fire,Hen,Clock alarm,B,"['/home/data/ESC-50/ESC-50-master/audio/3-65748-A-12.wav', '/home/data/ESC-50/ESC-50-master/audio/5-191497-A-33.wav']","['crackling_fire', 'door_wood_creaks']",149,149_rephrased8
149,What event does the first sound happen in?,audios/149.wav,Cow,crackling_fire,Hen,Clock alarm,B,"['/home/data/ESC-50/ESC-50-master/audio/3-65748-A-12.wav', '/home/data/ESC-50/ESC-50-master/audio/5-191497-A-33.wav']","['crackling_fire', 'door_wood_creaks']",149,149_rephrased9
150,What is the second sound event to occur?,audios/150.wav,Wind,snoring,Rain,Sneezing,B,"['/home/data/ESC-50/ESC-50-master/audio/1-172649-D-40.wav', '/home/data/ESC-50/ESC-50-master/audio/2-52001-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/3-119120-B-48.wav']","['helicopter', 'snoring', 'fireworks']",150,150_rephrased1
150,What happens second in terms of sound?,audios/150.wav,Wind,snoring,Rain,Sneezing,B,"['/home/data/ESC-50/ESC-50-master/audio/1-172649-D-40.wav', '/home/data/ESC-50/ESC-50-master/audio/2-52001-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/3-119120-B-48.wav']","['helicopter', 'snoring', 'fireworks']",150,150_rephrased2
150,What sound event follows the first one?,audios/150.wav,Wind,snoring,Rain,Sneezing,B,"['/home/data/ESC-50/ESC-50-master/audio/1-172649-D-40.wav', '/home/data/ESC-50/ESC-50-master/audio/2-52001-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/3-119120-B-48.wav']","['helicopter', 'snoring', 'fireworks']",150,150_rephrased3
150,What is the second occurrence of a sound event?,audios/150.wav,Wind,snoring,Rain,Sneezing,B,"['/home/data/ESC-50/ESC-50-master/audio/1-172649-D-40.wav', '/home/data/ESC-50/ESC-50-master/audio/2-52001-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/3-119120-B-48.wav']","['helicopter', 'snoring', 'fireworks']",150,150_rephrased4
150,Which sound event happens after the first one?,audios/150.wav,Wind,snoring,Rain,Sneezing,B,"['/home/data/ESC-50/ESC-50-master/audio/1-172649-D-40.wav', '/home/data/ESC-50/ESC-50-master/audio/2-52001-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/3-119120-B-48.wav']","['helicopter', 'snoring', 'fireworks']",150,150_rephrased5
150,What is the sequence of sound events and which one is second?,audios/150.wav,Wind,snoring,Rain,Sneezing,B,"['/home/data/ESC-50/ESC-50-master/audio/1-172649-D-40.wav', '/home/data/ESC-50/ESC-50-master/audio/2-52001-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/3-119120-B-48.wav']","['helicopter', 'snoring', 'fireworks']",150,150_rephrased6
150,"In a sequence of sound events, which one occurs second?",audios/150.wav,Wind,snoring,Rain,Sneezing,B,"['/home/data/ESC-50/ESC-50-master/audio/1-172649-D-40.wav', '/home/data/ESC-50/ESC-50-master/audio/2-52001-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/3-119120-B-48.wav']","['helicopter', 'snoring', 'fireworks']",150,150_rephrased7
150,What sound event occurs immediately after the first one?,audios/150.wav,Wind,snoring,Rain,Sneezing,B,"['/home/data/ESC-50/ESC-50-master/audio/1-172649-D-40.wav', '/home/data/ESC-50/ESC-50-master/audio/2-52001-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/3-119120-B-48.wav']","['helicopter', 'snoring', 'fireworks']",150,150_rephrased8
150,Which sound event takes place after the initial sound event?,audios/150.wav,Wind,snoring,Rain,Sneezing,B,"['/home/data/ESC-50/ESC-50-master/audio/1-172649-D-40.wav', '/home/data/ESC-50/ESC-50-master/audio/2-52001-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/3-119120-B-48.wav']","['helicopter', 'snoring', 'fireworks']",150,150_rephrased9
150,What is the position of the second sound event in a sequence?,audios/150.wav,Wind,snoring,Rain,Sneezing,B,"['/home/data/ESC-50/ESC-50-master/audio/1-172649-D-40.wav', '/home/data/ESC-50/ESC-50-master/audio/2-52001-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/3-119120-B-48.wav']","['helicopter', 'snoring', 'fireworks']",150,150_rephrased10
151,What sound event typically occurs immediately following a snoring sound?,audios/151.wav,Airplane,engine,Can opening,Church bells,B,"['/home/data/ESC-50/ESC-50-master/audio/4-250864-A-8.wav', '/home/data/ESC-50/ESC-50-master/audio/1-56269-A-18.wav', '/home/data/ESC-50/ESC-50-master/audio/1-27403-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/5-243773-B-44.wav']","['sheep', 'toilet_flush', 'snoring', 'engine']",151,151_rephrased1
151,What noise commonly happens right after someone is snoring?,audios/151.wav,Airplane,engine,Can opening,Church bells,B,"['/home/data/ESC-50/ESC-50-master/audio/4-250864-A-8.wav', '/home/data/ESC-50/ESC-50-master/audio/1-56269-A-18.wav', '/home/data/ESC-50/ESC-50-master/audio/1-27403-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/5-243773-B-44.wav']","['sheep', 'toilet_flush', 'snoring', 'engine']",151,151_rephrased2
151,What type of sound is typically heard after a snoring sound?,audios/151.wav,Airplane,engine,Can opening,Church bells,B,"['/home/data/ESC-50/ESC-50-master/audio/4-250864-A-8.wav', '/home/data/ESC-50/ESC-50-master/audio/1-56269-A-18.wav', '/home/data/ESC-50/ESC-50-master/audio/1-27403-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/5-243773-B-44.wav']","['sheep', 'toilet_flush', 'snoring', 'engine']",151,151_rephrased3
151,What occurs in terms of sound immediately following a snoring noise?,audios/151.wav,Airplane,engine,Can opening,Church bells,B,"['/home/data/ESC-50/ESC-50-master/audio/4-250864-A-8.wav', '/home/data/ESC-50/ESC-50-master/audio/1-56269-A-18.wav', '/home/data/ESC-50/ESC-50-master/audio/1-27403-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/5-243773-B-44.wav']","['sheep', 'toilet_flush', 'snoring', 'engine']",151,151_rephrased4
151,What noise is produced after a person is snoring?,audios/151.wav,Airplane,engine,Can opening,Church bells,B,"['/home/data/ESC-50/ESC-50-master/audio/4-250864-A-8.wav', '/home/data/ESC-50/ESC-50-master/audio/1-56269-A-18.wav', '/home/data/ESC-50/ESC-50-master/audio/1-27403-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/5-243773-B-44.wav']","['sheep', 'toilet_flush', 'snoring', 'engine']",151,151_rephrased5
151,What type of sound happens right after someone has been snoring?,audios/151.wav,Airplane,engine,Can opening,Church bells,B,"['/home/data/ESC-50/ESC-50-master/audio/4-250864-A-8.wav', '/home/data/ESC-50/ESC-50-master/audio/1-56269-A-18.wav', '/home/data/ESC-50/ESC-50-master/audio/1-27403-A-28.wav', '/home/data/ESC-50/ESC-50-master/audio/5-243773-B-44.wav']","['sheep', 'toilet_flush', 'snoring', 'engine']",151,151_rephrased6
